2317654	Zole	Zole		9.17201	6.62352	P	PPL	NG		31	27012			0		240	Africa/Lagos	2016-01-30
2317655	Zokwogi	Zokwogi		9.5934	6.21906	P	PPL	NG		31	27005			0		203	Africa/Lagos	2016-01-30
2317656	Zokunbara	Zokunbara	Sokonbara,Zokunbara	10.58911	4.15639	P	PPL	NG		31	27004			0		241	Africa/Lagos	2016-01-30
2317657	Zokinbori	Zokinbori		12.27363	7.6557	P	PPL	NG		24	428	42810		0		522	Africa/Lagos	2016-06-22
2317658	Zokaram	Zokaram		11.79924	9.94351	P	PPL	NG		46	5010	BA1015		0		387	Africa/Lagos	2016-06-22
2317659	Zoka	Zoka		7.15389	8.63542	P	PPL	NG		26	7010			0		119	Africa/Lagos	2016-01-30
2317660	Zok	Zok		9.27695	10.3513	P	PPL	NG		49	32017			0		254	Africa/Lagos	2016-10-08
2317661	Zogonji	Zogonji		10.78333	3.93333	P	PPL	NG		31	27004			0		335	Africa/Lagos	2016-01-30
2317662	Zogodo	Zogodo		12.47452	11.54418	P	PPL	NG		44	715	71504		0		345	Africa/Lagos	2016-06-22
2317663	Zogo	Zogo		12.6763	12.71388	P	PPL	NG		27	109	10908		0		309	Africa/Lagos	2016-06-22
2317664	Zogirma	Zogirma		12.26168	3.95765	P	PPL	NG		40	507	50710		0		201	Africa/Lagos	2016-06-22
2317665	Zogana	Zogana		12.75403	8.12729	P	PPL	NG		24	415	41503		0		525	Africa/Lagos	2016-06-22
2317666	Zobe	Zobe		12.38727	7.48979	P	PPL	NG		24	412	41209		0		499	Africa/Lagos	2016-06-22
2317667	Zo	Zo	Zo	9.45054	11.21782	P	PPL	NG		43	35008			0		236	Africa/Lagos	2016-11-22
2317668	Ziyiko	Ziyiko	Zaiki,Ziyiko	8.92526	6.30407	P	PPL	NG		31	27001			0		149	Africa/Lagos	2022-12-20
2317669	Ziyara	Ziyara		11.35204	8.9313	P	PPL	NG		29	20011	KN3604		0		520	Africa/Lagos	2016-06-22
2317670	River Ziri	River Ziri	River Ziri,Ziri	11.02548	8.69553	H	STM	NG		23				0		570	Africa/Lagos	2012-01-18
2317671	Zirgi Ngelewa	Zirgi Ngelewa		12.56273	12.40441	P	PPL	NG		27				0		332	Africa/Lagos	2015-04-08
2317672	Zip Marshes	Zip Marshes		8.75139	10.72753	H	MRSH	NG		43				0		113	Africa/Lagos	2015-11-08
2317673	Zip	Zip		8.74354	10.64803	P	PPL	NG		43	35008			0		114	Africa/Lagos	2016-01-30
2317674	Zinna Dedi	Zinna Dedi		8.95238	11.96395	P	PPL	NG		35	2012			0		328	Africa/Lagos	2016-01-30
2317675	Zing	Zing	Zing,Zinna	8.99064	11.74763	P	PPLA2	NG		43	35016			0		520	Africa/Lagos	2016-01-30
2317676	Zinkur	Zinkur		11.08441	11.3089	P	PPL	NG		55	16009			0		280	Africa/Lagos	2016-01-30
2317677	Zindiwa	Zindiwa		11.8825	10.8105	P	PPL	NG		46	5007	BA0711		0		383	Africa/Lagos	2016-06-22
2317678	Zindiri	Zindiri		11.4213	10.2366	P	PPL	NG		46	5009	BA0908		0		455	Africa/Lagos	2016-06-22
2317679	Zindi	Zindi		11.28333	10.55	P	PPL	NG		46	5014	BA1405		0		401	Africa/Lagos	2016-06-22
2317680	Zinda	Zinda		12.93212	12.72276	P	PPL	NG		27	122	12204		0		308	Africa/Lagos	2016-06-22
2317681	Zion	Zion		6.39884	4.86723	P	PPL	NG		48	29010			0		12	Africa/Lagos	2020-01-08
2317682	Zilum	Zilum	Zilum,Zilumo	12.43095	13.35366	P	PPL	NG		27	126	12612		0		298	Africa/Lagos	2016-06-22
2317683	Kinemuba	Kinemuba	Kinemuba,Zilad	12.28501	14.11729	P	PPL	NG		27	125	12501		0		292	Africa/Lagos	2016-09-08
2317684	Zigiri	Zigiri	Jigiri,Zigiri	12.15421	4.82603	P	PPL	NG		57				0		219	Africa/Lagos	2012-01-18
2317685	Zigindimi	Zigindimi		13.11956	10.54108	P	PPL	NG		44	717	71706		0		347	Africa/Lagos	2016-06-22
2317686	Zigindi	Zigindi		13.36681	11.00619	P	PPL	NG		44	717	71707		0		346	Africa/Lagos	2016-06-22
2317687	Zigau	Zigau		11.42385	9.95672	P	PPL	NG		46	5016	BA1615		0		422	Africa/Lagos	2016-06-22
2317688	Ziem Peak	Ziem Peak	Ziem Peak	10.12475	9.22152	T	PK	NG		46	5018	BA1813		0	1422	1259	Africa/Lagos	2018-12-04
2317689	Ziem	Ziem		10.14744	9.28169	P	PPL	NG		46	5018	BA1804		0		740	Africa/Lagos	2016-06-22
2317690	Zidna	Zidna		9.56657	6.97835	P	PPL	NG		31	27018			0		469	Africa/Lagos	2016-01-30
2317691	Zidiya	Zidiya	Zidiya	10.41307	12.29935	T	HLL	NG		27	112	11210		0		463	Africa/Lagos	2018-12-04
2317692	Zideyeregbene	Zideyeregbene		5.06303	5.76412	P	PPL	NG		36				0		2	Africa/Lagos	2009-05-15
2317693	Rafin Zibal	Rafin Zibal		10.77135	12.84206	H	STM	NG		27				0		444	Africa/Lagos	2009-03-04
2317694	Ziawa	Ziawa	Fakali,Ziawa	11.27849	11.00944	P	PPL	NG		46				0		429	Africa/Lagos	2014-04-06
2317695	Zhu	Zhu	Zhu	10.8614	13.50105	P	PPL	NG		35	2010			0		464	Africa/Lagos	2016-01-30
2317696	Zhirangwa	Zhirangwa		10.43633	12.26627	P	PPL	NG		27	112	11209		0		331	Africa/Lagos	2016-06-22
2317697	Zhimabekpegi	Zhimabekpegi	Zhima Kpegi,Zhimabekpegi	9.07688	6.31342	P	PPL	NG		31	27001			0		156	Africa/Lagos	2016-01-30
2317698	Zhedinyi	Zhedinyi	Zhedinyi	10.1545	12.99888	T	HLL	NG		35	2007			0		707	Africa/Lagos	2018-12-04
2317699	Zhedinyi	Zhedinyi		10.13756	12.98393	P	PPL	NG		35	2007			0		529	Africa/Lagos	2016-01-30
2317700	Zheding	Zheding		10.20863	12.95566	P	PPL	NG		35	2007			0		879	Africa/Lagos	2016-01-30
2317701	Zham	Zham	Jam,Zham	10.46369	12.27235	P	PPL	NG		27	112	11209		0		663	Africa/Lagos	2016-06-22
2317702	Zewei	Zewei	Zewei	8.5776	11.98555	T	MT	NG		35	2003			0		1242	Africa/Lagos	2018-12-04
2317703	River Zeratan	River Zeratan		7.81667	11.45	H	STM	NG		00				0		252	Africa/Lagos	1994-01-05
2317704	Zerami	Zerami		11.5769	10.0311	P	PPL	NG		46	5016	BA1606		0		404	Africa/Lagos	2016-06-22
2317705	Zenyaku	Zenyaku		7.57877	8.55352	P	PPL	NG		26	7007			0		134	Africa/Lagos	2016-01-30
2317706	Zente	Zente		11.01667	5.13333	P	PPL	NG		31	27021			0		307	Africa/Lagos	2016-01-30
2317707	Zengem	Zengem		7.1297	8.58747	P	PPL	NG		26	7010			0		124	Africa/Lagos	2016-01-30
2317708	Zendi	Zendi		9.85	9.25	P	PPL	NG		46	5018	BA1811		0		879	Africa/Lagos	2016-06-22
2317709	Zenda-Hyo-Igbana	Zenda-Hyo-Igbana		7.10405	8.53654	P	PPL	NG		26	7010			0		108	Africa/Lagos	2016-01-30
2317710	Zenabi	Zenabi		10.78951	8.77075	P	PPL	NG		23				0		652	Africa/Lagos	2009-05-11
2317711	Zembel	Zembel		7.02365	8.8017	P	PPL	NG		26	7010			0		145	Africa/Lagos	2016-01-30
2317712	Zelemo	Zelemo		7.47296	8.70798	P	PPL	NG		26	7005			0		150	Africa/Lagos	2016-01-30
2317713	Zeledva Hills	Zeledva Hills	Seledeba,Seledeba Hill,Sēlēdēba,Zeledva Hills,Zeledva Hosere,Zeledva Hoséré	11.15181	13.76573	T	MTS	NG		27				0		1014	Africa/Lagos	2014-02-07
2317714	Zel	Zel		6.75512	9.54884	P	PPL	NG		26	7011			0		223	Africa/Lagos	2016-01-30
