		319	Africa/Lagos	2020-03-11
12136584	Alufa	Alufa		8.40076	4.36293	P	PPL	NG		32				0		337	Africa/Lagos	2020-03-11
12136585	Isale-Awe	Isale-Awe		8.40345	4.36283	P	PPL	NG		32				0		327	Africa/Lagos	2020-03-11
12136586	River Gboroko	River Gboroko		8.38183	4.37839	H	STM	NG		32				0		329	Africa/Lagos	2020-03-11
12136587	Odoje	Odoje		8.35661	4.34976	P	PPL	NG		32				0		364	Africa/Lagos	2020-03-11
12136588	Saka	Saka		8.49176	4.47105	P	PPL	NG		30				0		323	Africa/Lagos	2020-03-11
12136589	Peke	Peke		8.49226	4.46679	P	PPL	NG		30				0		317	Africa/Lagos	2020-03-11
12136590	Modi	Modi		8.48815	4.47243	P	PPL	NG		30				0		324	Africa/Lagos	2020-03-11
12136591	Gerewu	Gerewu		8.47824	4.46784	P	PPL	NG		30				0		316	Africa/Lagos	2020-03-11
12136592	Panpo	Panpo		8.47657	4.39758	P	PPL	NG		30				0		361	Africa/Lagos	2020-03-11
12136593	Ariyibi	Ariyibi		8.46868	4.39228	P	PPL	NG		30				0		341	Africa/Lagos	2020-03-11
12136594	Abogun	Abogun		8.46708	4.39457	P	PPL	NG		30				0		335	Africa/Lagos	2020-03-11
12136595	Amugba	Amugba		8.48318	4.38194	P	PPL	NG		30				0		354	Africa/Lagos	2020-03-11
12136596	Okokumo	Okokumo		8.47853	4.3736	P	PPL	NG		30				0		341	Africa/Lagos	2020-03-11
12136597	Olokosuwa	Olokosuwa		8.48345	4.3689	P	PPL	NG		30				0		349	Africa/Lagos	2020-03-11
12136598	Kuwo	Kuwo		8.48658	4.34848	P	PPL	NG		30				0		366	Africa/Lagos	2020-03-11
12136599	Ori-Elu	Ori-Elu		8.48094	4.35067	P	PPL	NG		30				0		368	Africa/Lagos	2020-03-11
12136600	Yewole	Yewole		8.49521	4.34019	P	PPL	NG		30				0		373	Africa/Lagos	2020-03-11
12136601	Agidi	Agidi		8.4946	4.33176	P	PPL	NG		32				0		368	Africa/Lagos	2020-03-11
12136602	Sekuderu	Sekuderu		8.48951	4.32664	P	PPL	NG		32				0		362	Africa/Lagos	2020-03-11
12136603	Laomi	Laomi		8.48574	4.30071	P	PPL	NG		32				0		377	Africa/Lagos	2020-03-11
12136604	Olokun	Olokun		8.48204	4.30832	P	PPL	NG		32				0		367	Africa/Lagos	2020-03-11
12136605	Badiko	Badiko		8.47137	4.35139	P	PPL	NG		30				0		356	Africa/Lagos	2020-03-11
12136606	Yakoyo	Yakoyo		8.46514	4.35349	P	PPL	NG		32				0		360	Africa/Lagos	2020-03-11
12136607	Makebe	Makebe		8.46049	4.35455	P	PPL	NG		32				0		362	Africa/Lagos	2020-03-11
12136608	Mokotun	Mokotun		8.45796	4.32742	P	PPL	NG		32				0		348	Africa/Lagos	2020-03-11
12136609	Saka	Saka		8.45154	4.3452	P	PPL	NG		32				0		332	Africa/Lagos	2020-03-11
12136610	Mosadi-Olorun	Mosadi-Olorun		8.44358	4.3629	P	PPL	NG		32				0		325	Africa/Lagos	2020-03-11
12136611	Ilutitun	Ilutitun		8.44374	4.35532	P	PPL	NG		32				0		322	Africa/Lagos	2020-03-11
12136612	Isaleawe	Isaleawe		8.43756	4.3682	P	PPL	NG		32				0		322	Africa/Lagos	2020-03-11
12136613	Aiyetoro	Aiyetoro		8.43493	4.37203	P	PPL	NG		32				0		336	Africa/Lagos	2020-03-11
12136614	Garu	Garu		8.4602	4.30799	P	PPL	NG		32				0		349	Africa/Lagos	2020-03-11
12136615	Pasa	Pasa		8.45555	4.45229	P	PPL	NG		30				0		320	Africa/Lagos	2020-03-11
12136616	Baiye	Baiye		8.4193	4.43852	P	PPL	NG		30				0		356	Africa/Lagos	2020-03-11
12136617	Idi-Iya	Idi-Iya		8.40622	4.45937	P	PPL	NG		30				0		355	Africa/Lagos	2020-03-11
12136618	Alufa	Alufa		8.3821	4.30553	P	PPL	NG		32				0		350	Africa/Lagos	2020-03-11
12136619	Eriki	Eriki		8.37983	4.30083	P	PPL	NG		32				0		350	Africa/Lagos	2020-03-11
12136620	Aiyetoro	Aiyetoro		8.30259	4.49237	P	PPL	NG		30				0		304	Africa/Lagos	2020-03-11
12136621	Arunbe	Arunbe		8.30514	4.44915	P	PPL	NG		32				0		339	Africa/Lagos	2020-03-11
12136622	Kajola	Kajola		8.29988	4.44736	P	PPL	NG		32				0		360	Africa/Lagos	2020-03-11
12136623	Igbole	Igbole		8.29799	4.42147	P	PPL	NG		32				0		370	Africa/Lagos	2020-03-11
12136624	River Bandoro	River Bandoro		8.27733	4.46994	H	STM	NG		32				0		309	Africa/Lagos	2020-03-11
12136625	Arolohun	Arolohun		8.27003	4.49109	H	STM	NG		32				0		317	Africa/Lagos	2020-03-11
12136626	Agboyi-Oja	Agboyi-Oja		8.2714	4.45739	P	PPL	NG		32				0		319	Africa/Lagos	2020-03-11
12136627	River Elekunkun	River Elekunkun		8.26119	4.44732	H	STM	NG		32				0		315	Africa/Lagos	2020-03-11
12136628	Arowosaiye	Arowosaiye		8.28392	4.41361	P	PPL	NG		32				0		364	Africa/Lagos	2020-03-11
12136629	Tapa	Tapa		8.27777	4.40854	P	PPL	NG		32				0		357	Africa/Lagos	2020-03-11
12136630	Mejiro	Mejiro		8.28119	4.40244	P	PPL	NG		32				0		358	Africa/Lagos	2020-03-11
12136631	River Ibandan	River Ibandan		8.25499	4.44276	H	STM	NG		32				0		315	Africa/Lagos	2020-03-11
12136632	River Afidiwo	River Afidiwo		8.27405	4.39817	H	STM	NG		32				0		332	Africa/Lagos	2020-03-11
12136633	River Kupola	River Kupola		8.28672	4.38915	H	STM	NG		32				0		347	Africa/Lagos	2020-03-11
12136634	Oniyeye	Oniyeye		8.2687	4.30277	P	PPL	NG		32				0		408	Africa/Lagos	2020-03-11
12136635	Meje	Meje		8.26511	4.38067	P	PPL	NG		32				0		362	Africa/Lagos	2020-03-11
12136636	Oniboki	Oniboki		8.25396	4.39009	P	PPL	NG		32				0		369	Africa/Lagos	2020-03-11
12136637	River Alaparun	River Alaparun		8.25508	4.43273	H	STM	NG		32				0		322	Africa/Lagos	2020-03-11
12136638	River Onimu	River Onimu		8.2683	4.46319	H	STM	NG		32				0		316	Africa/Lagos	2020-03-11
12136639	River Abesin	River Abesin		8.29165	4.48562	H	STM	NG		32				0		309	Africa/Lagos	2020-03-11
12136640	Arokoyo	Arokoyo		8.23392	4.49255	P	PPL	NG		32				0		369	Africa/Lagos	2020-03-11
12136641	Aluko	Aluko		8.22654	4.48908	P	PPL	NG		32				0		387	Africa/Lagos	2020-03-11
12136642	Akaya	Akaya		8.22873	4.46474	P	PPL	NG		32				0		336	Africa/Lagos	2020-03-11
12136643	Idiaro	Idiaro		8.22582	4.45777	P	PPL	NG		32				0		343	Africa/Lagos	2020-03-11
12136644	River Abatan	River Abatan		8.24596	4.44377	H	STM	NG		32				0		321	Africa/Lagos	2020-03-11
12136645	Olusubu	Olusubu		8.23914	4.43058	P	PPL	NG		32				0		321	Africa/Lagos	2020-03-11
12136646	Budo-Jesu	Budo-Jesu		8.23479	4.42417	P	PPL	NG		32				0		347	Africa/Lagos	2020-03-11
12136647	Igbedu	Igbedu		8.19943	4.47385	P	PPL	NG		32				0		385	Africa/Lagos	2020-03-11
12136648	Ileru	Ileru		8.20621	4.39061	P	PPL	NG		32				0		356	Africa/Lagos	2020-03-11
12136649	River Jaju	River Jaju		8.19645	4.4207	H	STM	NG		32				0		324	Africa/Lagos	2020-03-11
12136650	River Oloya	River Oloya		8.20557	4.39854	H	STM	NG		32				0		337	Africa/Lagos	2020-03-11
12136651	Olosan	Olosan		8.24459	4.33699	P	PPL	NG		32				0		415	Africa/Lagos	2020-03-11
12136675	Olokiti	Olokiti		8.24013	4.35058	P	PPL	NG		32				0		394	Africa/Lagos	2020-03-11
12136676	Bara	Bara		8.23658	4.34746	P	PPL	NG		32				0		405	Africa/Lagos	2020-03-11
12136677	Elewuro	Elewuro		8.23214	4.35934	P	PPL	NG		32				0		403	Africa/Lagos	2020-03-11
12136678	Owode	Owode		8.23187	4.36664	P	PPL	NG		32				0		388	Africa/Lagos	2020-03-11
12136679	Iyelu-Koleoso	Iyelu-Koleoso		8.22581	4.34474	P	PPL	NG		32				0		398	Africa/Lagos	2020-03-11
12136680	Kangu	Kangu		8.20785	4.36763	P	PPL	NG		32				0		389	Africa/Lagos	2020-03-11
12136681	Agunbiade	Agunbiade		8.20835	4.37408	P	PPL	NG		32				0		373	Africa/Lagos	2020-03-11
12136682	Oloya	Oloya		8.20815	4.36244	P	PPL	NG		32				0		393	Africa/Lagos	2020-03-11
12136683	Ile-Ise	Ile-Ise		8.21233	4.35586	P	PPL	NG		32				0		394	Africa/Lagos	2020-03-11
12136684	Ago	Ago		8.20456	4.34957	P	PPL	NG		32				0		393	Africa/Lagos	2020-03-11
12136685	Bara	Bara		8.19804	4.37541	P	PPL	NG		32				0		381	Africa/Lagos	2020-03-11
12136686	Banlerun	Banlerun		8.19475	4.38242	P	PPL	NG		32				0		367	Africa/Lagos	2020-03-11
12136687	Iponrin	Iponrin		8.19232	4.38738	P	PPL	NG		32				0		359	Africa/Lagos	2020-03-11
12136688	Alagbe-Oloro	Alagbe-Oloro		8.18522	4.36884	P	PPL	NG		32				0		377	Africa/Lagos	2020-03-11
12136689	River Alapata	River Alapata		8.18738	4.3855	H	STM	NG		32				0		341	Africa/Lagos	2020-03-11
12136690	River Pase	River Pase		8.18323	4.41883	H	STM	NG		32				0		331	Africa/Lagos	2020-03-11
12136691	Bale	Bale		8.17762	4.39443	P	PPL	NG		32				0		359	Africa/Lagos	2020-03-11
12136692	Ileko	Ileko		8.18041	4.3875	P	PPL	NG		32				0		371	Africa/Lagos	2020-03-11
12136707	Abewo	Abewo		8.1748	4.38139	P	PPL	NG		32				0		371	Africa/Lagos	2020-03-11
12136708	Alayin	Alayin		8.16118	4.38818	P	PPL	NG		32				0		364	Africa/Lagos	2020-03-11
12136709	Araromi	Araromi		8.15788	4.37601	P	PPL	NG		32				0		379	Africa/Lagos	2020-03-11
12136710	Ologbin	Ologbin		8.14921	4.37091	P	PPL	NG		32				0		375	Africa/Lagos	2020-03-11
12136711	River Ijaiye	River Ijaiye		8.15195	4.41263	H	STM	NG		32				0		333	Africa/Lagos	2020-03-11
12136712	Asipa	Asipa		8.1395	4.38181	P	PPL	NG		32				0		372	Africa/Lagos	2020-03-11
12136713	Ba-Iyaoje	Ba-Iyaoje		8.15039	4.33214	P	PPL	NG		32				0		388	Africa/Lagos	2020-03-11
12136714	Elemoye	Elemoye		8.18323	4.32509	P	PPL	NG		32				0		386	Africa/Lagos	2020-03-11
12136715	Sanusi	Sanusi		8.18841	4.33379	P	PPL	NG		32				0		403	Africa/Lagos	2020-03-11
12136716	Bale-Agodo	Bale-Agodo		8.1935	4.26868	P	PPL	NG		32				0		368	Africa/Lagos	2020-03-11
12136717	Onipanu	Onipanu		8.1881	4.25086	P	PPL	NG		32				0		359	Africa/Lagos	2020-03-11
12136718	River Ogbegun	River Ogbegun		8.12833	4.27362	H	STM	NG		32				0		317	Africa/Lagos	2020-03-11
12136719	River Adunyin	River Adunyin		8.0961	4.23204	H	STM	NG		32				0		299	Africa/Lagos	2020-03-11
12136720	Old Ogbomosho Waterworks Forest Reserve	Old Ogbomosho Waterworks Forest Reserve		8.11488	4.281	L	RESF	NG		32				0		365	Africa/Lagos	2020-03-11
12136721	Igbolasa Alada	Igbolasa Alada		8.10914	4.29427	P	PPL	NG		32				0		373	Africa/Lagos	2020-03-11
12136722	Aresejowi	Aresejowi		8.1266	4.33528	P	PPL	NG		32				0		432	Africa/Lagos	2020-03-11
12136723	Ogunba	Ogunba		8.12487	4.3415	P	PPL	NG		32				0		391	Africa/Lagos	2020-03-11
12136724	Olori-Igbe	Olori-Igbe		8.10746	4.32405	P	PPL	NG		32				0		366	Africa/Lagos	2020-03-11
12136725	Orosi	Orosi		8.10552	4.33419	P	PPL	NG		32				0		378	Africa/Lagos	2020-03-11
12136726	Olaso	Olaso		8.10394	4.33808	P	PPL	NG		32				0		375	Africa/Lagos	2020-03-11
12136727	Onigbongbo	Onigbongbo		8.10941	4.3421	P	PPL	NG		32				0		378	Africa/Lagos	2020-03-11
12136728	Odunmorun	Odunmorun		8.10581	4.36881	P	PPL	NG		32				0		375	Africa/Lagos	2020-03-11
12136729	Sohun	Sohun		8.09419	4.36349	P	PPL	NG		32				0		394	Africa/Lagos	2020-03-11
12136730	Araro	Araro		8.08189	4.36435	P	PPL	NG		32				0		409	Africa/Lagos	2020-03-11
12136731	Apana	Apana		8.13035	4.37982	P	PPL	NG		32				0		372	Africa/Lagos	2020-03-11
12136732	Olosan	Olosan		8.11929	4.39291	P	PPL	NG		32				0		361	Africa/Lagos	2020-03-11
12136733	Olose	Olose		8.10572	4.37942	P	PPL	NG		32				0		376	Africa/Lagos	2020-03-11
12136734	Shaki	Shaki		8.10545	4.39668	P	PPL	NG		32				0		374	Africa/Lagos	2020-03-11
12136735	Araro	Araro		8.10458	4.39339	P	PPL	NG		32				0		381	Africa/Lagos	2020-03-11
12136736	Odo-Okoto	Odo-Okoto		8.10248	4.38286	P	PPL	NG		32				0		380	Africa/Lagos	2020-03-11
12136737	River Osun	River Osun		8.13153	4.41372	H	STM	NG		32				0		338	Africa/Lagos	2020-03-11
12136738	River Alamula	River Alamula		8.10125	4.41372	H	STM	NG		32				0		345	Africa/Lagos	2020-03-11
12136739	River Ekoro	River Ekoro		8.08375	4.40779	H	STM	NG		32				0		352	Africa/Lagos	2020-03-11
12136740	Pankere	Pankere		8.09494	4.43396	P	PPL	NG		32				0		369	Africa/Lagos	2020-03-11
12136741	Olukosi	Olukosi		8.09123	4.46203	P	PPL	NG		32				0		404	Africa/Lagos	2020-03-11
12136742	Alabanju	Alabanju		8.11897	4.48082	P	PPL	NG		32				0		406	Africa/Lagos	2020-03-11
12136743	River Ganyan	River Ganyan		8.13754	4.41641	H	STM	NG		32				0		336	Africa/Lagos	2020-03-11
12136744	Olorombo	Olorombo		8.14324	4.43068	P	PPL	NG		32				0		372	Africa/Lagos	2020-03-11
12136745	Bolanta	Bolanta		8.15373	4.43982	P	PPL	NG		32				0		381	Africa/Lagos	2020-03-11
12136746	Begbaji	Begbaji		8.16169	4.44932	P	PPL	NG		32				0		372	Africa/Lagos	2020-03-11
12136747	Budo-Koko	Budo-Koko		8.15954	4.48797	P	PPL	NG		32				0		383	Africa/Lagos	2020-03-11
12136748	River Afidiwo	River Afidiwo		8.17905	4.45879	H	STM	NG		32				0		337	Africa/Lagos	2020-03-11
12136749	Gbadamosi	Gbadamosi		8.17745	4.4546	P	PPL	NG		32				0		353	Africa/Lagos	2020-03-11
12136750	Alabere	Alabere		8.17295	4.44839	P	PPL	NG		32				0		351	Africa/Lagos	2020-03-11
12136751	Ojoku	Ojoku		8.18128	4.45082	P	PPL	NG		32				0		353	Africa/Lagos	2020-03-11
12136752	Bale-Masifa	Bale-Masifa		8.17132	4.43493	P	PPL	NG		32				0		386	Africa/Lagos	2020-03-11
12136753	River Osaka	River Osaka		8.23053	4.43563	H	STM	NG		32				0		318	Africa/Lagos	2020-03-11
12136754	Alawode	Alawode		8.07071	4.47432	P	PPL	NG		32				0		404	Africa/Lagos	2020-03-11
12136755	Olaro	Olaro		8.06762	4.47193	P	PPL	NG		32				0		400	Africa/Lagos	2020-03-11
12136756	Abule-Oba	Abule-Oba		8.06571	4.48209	P	PPL	NG		32				0		395	Africa/Lagos	2020-03-11
12136757	Alayin	Alayin		8.04693	4.46467	P	PPL	NG		32				0		399	Africa/Lagos	2020-03-11
12136770	Jorin	Jorin		8.03932	4.44364	P	PPL	NG		32				0		421	Africa/Lagos	2020-03-11
12136771	Odo-Odan	Odo-Odan		8.02963	4.43806	P	PPL	NG		32				0		425	Africa/Lagos	2020-03-11
12136772	Adekunle	Adekunle		8.0152	4.45368	P	PPL	NG		32				0		407	Africa/Lagos	2020-03-11
12136773	Alfa	Alfa		8.01953	4.43608	P	PPL	NG		32				0		427	Africa/Lagos	2020-03-11
12136774	Ladoye	Ladoye		8.01478	4.43057	P	PPL	NG		32				0		431	Africa/Lagos	2020-03-11
12136775	Alade	Alade		8.0172	4.40913	P	PPL	NG		32				0		401	Africa/Lagos	2020-03-11
12136776	Sapati	Sapati		8.00781	4.40181	P	PPL	NG		32				0		436	Africa/Lagos	2020-03-11
12136777	Offa	Offa		8.02873	4.41228	P	PPL	NG		32				0		392	Africa/Lagos	2020-03-11
12136778	Sekete	Sekete		8.03043	4.41086	P	PPL	NG		32				0		387	Africa/Lagos	2020-03-11
12136779	Ago-Offa	Ago-Offa		8.01041	4.37205	P	PPL	NG		32				0		398	Africa/Lagos	2020-03-11
12136780	River Afidikodi	River Afidikodi		8.05947	4.40964	H	STM	NG		32				0		360	Africa/Lagos	2020-03-11
12136781	Onikoko-Idigba	Onikoko-Idigba		8.06843	4.38009	P	PPL	NG		32				0		389	Africa/Lagos	2020-03-11
12136782	Alasa	Alasa		8.04749	4.37378	P	PPL	NG		32				0		417	Africa/Lagos	2020-03-11
12136783	Elewuro	Elewuro		8.03758	4.38133	P	PPL	NG		32				0		408	Africa/Lagos	2020-03-11
12136784	Eruku	Eruku		8.02698	4.355	P	PPL	NG		32				0		381	Africa/Lagos	2020-03-11
12136785	Adeosun Ojenike	Adeosun Ojenike		8.01443	4.36278	P	PPL	NG		32				0		388	Africa/Lagos	2020-03-11
12136786	Basa	Basa		8.01233	4.34978	P	PPL	NG		32				0		401	Africa/Lagos	2020-03-11
12136787	Elesun	Elesun		8.01361	4.32635	P	PPL	NG		32				0		370	Africa/Lagos	2020-03-11
12136788	Olode	Olode		8.0277	4.31946	P	PPL	NG		32				0		363	Africa/Lagos	2020-03-11
12136789	Alatan	Alatan		8.03265	4.32846	P	PPL	NG		32				0		353	Africa/Lagos	2020-03-11
12136790	River Arawo	River Arawo		8.03517	4.31969	H	STM	NG		32				0		326	Africa/Lagos	2020-03-11
12136791	Epo	Epo		8.04182	4.33666	P	PPL	NG		32				0		362	Africa/Lagos	2020-03-11
12136792	Orisabiyi	Orisabiyi		8.06152	4.34297	P	PPL	NG		32				0		391	Africa/Lagos	2020-03-11
12136793	Mogaji	Mogaji		8.05889	4.33696	P	PPL	NG		32				0		382	Africa/Lagos	2020-03-11
12136794	Adudu	Adudu		8.04915	4.34243	P	PPL	NG		32				0		364	Africa/Lagos	2020-03-11
12136795	Ileko	Ileko		8.07602	4.32261	P	PPL	NG		32				0		391	Africa/Lagos	2020-03-11
12136796	Ologede	Ologede		8.07189	4.30956	P	PPL	NG		32				0		354	Africa/Lagos	2020-03-11
12136797	River Patori	River Patori		8.04729	4.28257	H	STM	NG		32				0		310	Africa/Lagos	2020-03-11
12136798	Idiori	Idiori		8.01987	4.29919	P	PPL	NG		32				0		338	Africa/Lagos	2020-03-11
12136799	River Ogbin	River Ogbin		8.06535	4.20612	H	STM	NG		32				0		286	Africa/Lagos	2020-03-11
12136800	Alagbede	Alagbede		8.05591	4.28009	P	PPL	NG		32				0		332	Africa/Lagos	2020-03-11
12136801	Aba-Sule	Aba-Sule		8.00736	4.28891	P	PPL	NG		32				0		341	Africa/Lagos	2020-03-11
12136802	Amasa	Amasa		8.0047	4.27216	P	PPL	NG		32				0		366	Africa/Lagos	2020-03-11
12136843	Abede	Abede		8.07529	4.26972	P	PPL	NG		32				0		344	Africa/Lagos	2020-03-11
12136844	Aiyegun Oloye	Aiyegun Oloye		8.06891	4.24359	P	PPL	NG		32				0		322	Africa/Lagos	2020-03-11
12136845	Ikolaba	Ikolaba		8.06088	4.23274	P	PPL	NG		32				0		315	Africa/Lagos	2020-03-11
12136846	Atere	Atere		8.48495	4.29422	P	PPL	NG		32				0		369	Africa/Lagos	2020-03-11
12157141	River Numu	River Numu		9.54462	6.61411	H	STM	NG		31				0		214	Africa/Lagos	2020-05-10
12157143	Doutchi	Doutchi		13.279	12.621	L	MILB	NG		27	122	12205		0		305	Africa/Niamey	2020-05-10
12157208	Ebute Irele Grammar School	Ebute Irele Grammar School		6.49568	4.84283	S	SCH	NG		48				0		41	Africa/Lagos	2020-05-11
12167286	Oniye	Oniye		7.49565	3.50991	P	PPL	NG		32				0		130	Africa/Lagos	2022-06-20
12167287	Temidire	Temidire		7.45835	3.50086	P	PPL	NG		32				0		127	Africa/Lagos	2022-06-20
12167288	Ajengbe	Ajengbe		7.45363	3.50583	P	PPL	NG		32				0		113	Africa/Lagos	2022-06-20
12167289	Onibuku	Onibuku		7.44892	3.51574	P	PPL	NG		32				0		102	Africa/Lagos	2022-06-20
12167290	Fagbohun	Fagbohun		7.3796	3.55414	P	PPL	NG		00				0		119	Africa/Lagos	2020-06-14
12167291	Arowosegbe	Arowosegbe		7.37034	3.50851	P	PPL	NG		00				0		126	Africa/Lagos	2020-06-14
12167292	Agbogun	Agbogun		7.35808	3.56005	P	PPL	NG		00				0		104	Africa/Lagos	2020-06-14
12167293	Ayodele	Ayodele		7.3494	3.54379	P	PPL	NG		00				0		102	Africa/Lagos	2020-06-14
12167294	Tapa	Tapa		7.35045	3.56786	P	PPL	NG		00				0		120	Africa/Lagos	2020-06-14
12167295	Sodeinde	Sodeinde		7.35918	3.57556	P	PPL	NG		00				0		115	Africa/Lagos	2020-06-14
12167296	Adenle	Adenle		7.32317	3.52852	P	PPL	NG		00				0		147	Africa/Lagos	2020-06-14
12167297	Lawani	Lawani		7.32137	3.51839	P	PPL	NG		00				0		143	Africa/Lagos	2020-06-14
12167298	Aja-Aka	Aja-Aka		7.32258	3.54226	P	PPL	NG		00				0		139	Africa/Lagos	2020-06-14
12167299	Akintebi	Akintebi		7.31718	3.52307	P	PPL	NG		00				0		152	Africa/Lagos	2020-06-14
12167300	Odubono	Odubono		7.31396	3.51835	P	PPL	NG		00				0		128	Africa/Lagos	2020-06-14
12167301	Abudu	Abudu		7.3074	3.51117	P	PPL	NG		00				0		129	Africa/Lagos	2020-06-14
12167302	Olokun	Olokun		7.31051	3.52312	P	PPL	NG		00				0		139	Africa/Lagos	2020-06-14
12167303	Fagbohun-Ode	Fagbohun-Ode		7.3048	3.52759	P	PPL	NG		00				0		139	Africa/Lagos	2020-06-14
12167304	Otta	Otta		7.29994	3.50937	P	PPL	NG		00				0		160	Africa/Lagos	2020-06-14
12167305	Poro	Poro		7.30105	3.55189	P	PPL	NG		00				0		150	Africa/Lagos	2020-06-14
12167306	Odofin-Bamgbose	Odofin-Bamgbose		7.29338	3.53607	P	PPL	NG		00				0		164	Africa/Lagos	2020-06-14
12167307	Odofin	Odofin		7.29238	3.52549	P	PPL	NG		00				0		176	Africa/Lagos	2020-06-14
12167308	Iro-Alade	Iro-Alade		7.28428	3.52066	P	PPL	NG		00				0		137	Africa/Lagos	2020-06-14
12167309	Adeke	Adeke		7.28303	3.50277	P	PPL	NG		00				0		140	Africa/Lagos	2020-06-14
12167310	Agbo	Agbo		7.29171	3.56605	P	PPL	NG		00				0		154	Africa/Lagos	2020-06-14
12167311	Jaguna	Jaguna		7.28225	3.55171	P	PPL	NG		00				0		168	Africa/Lagos	2020-06-14
12167312	Idi-Iroko	Idi-Iroko		7.28222	3.57344	P	PPL	NG		00				0		172	Africa/Lagos	2020-06-14
12167313	Apena	Apena		7.27425	3.56952	P	PPL	NG		00				0		201	Africa/Lagos	2020-06-14
