2340728	Gidan Yange	Gidan Yange		12.52452	4.40108	P	PPL	NG		40	506	50614		0		235	Africa/Lagos	2016-06-22
2340729	Guidan Yamatawa	Guidan Yamatawa	Gidan Yamatawa,Guidan Yamatawa	12.21358	6.71486	P	PPL	NG		57	805	80501		0		449	Africa/Lagos	2016-06-22
2340730	Guidan Yakubu	Guidan Yakubu	Gidan Yakubu,Guidan Yakubu	12.16996	6.53184	P	PPL	NG		57	805	80505		0		446	Africa/Lagos	2016-06-22
2340731	Gidan Wusheynu	Gidan Wusheynu		10.43808	6.50888	P	PPL	NG		31	27020			0		481	Africa/Lagos	2016-01-30
2340732	Gidan Wuka	Gidan Wuka		7.45926	10.46772	P	PPL	NG		43	35003			0		216	Africa/Lagos	2016-01-30
2340733	Gidan Waya	Gidan Waya	Gidan Waya,Waya	7.10154	10.76534	P	PPL	NG		43	35009			0		299	Africa/Lagos	2016-01-30
2340734	Gidan Warida	Gidan Warida		10.58333	6.93333	P	PPL	NG		23	19002	KD0205		0		619	Africa/Lagos	2016-06-22
2340735	Gidan Walu	Gidan Walu		12.53333	5.46667	P	PPL	NG		51	620	62009		0		276	Africa/Lagos	2016-06-22
2340736	Gidan Wakili	Gidan Wakili		9.91982	7.28362	P	PPL	NG		31	27018			0		607	Africa/Lagos	2016-01-30
2340737	Guidan Wakaso	Guidan Wakaso	Gidan Wakaso,Guidan Wakaso	12.08982	6.98397	P	PPL	NG		57	807	80702		0		542	Africa/Lagos	2016-06-22
2340738	Gidan Usumanu	Gidan Usumanu		7.57314	10.42167	P	PPL	NG		43	35002			0		177	Africa/Lagos	2016-01-30
2340739	Guidan Usuman	Guidan Usuman	Gidan Usuman,Guidan Usuman	12.19163	6.55699	P	PPL	NG		57	805	80505		0		442	Africa/Lagos	2016-06-22
2340740	Gidan Usuman	Gidan Usuman	Gidan Usuman	7.1506	11.0347	P	PPL	NG		43	35011			0		1713	Africa/Lagos	2023-02-11
2340741	Gidan Usuman	Gidan Usuman	Gidan Usmanu,Gidan Usuman,Usmanu	9.21504	11.10198	P	PPL	NG		43	35008			0		130	Africa/Lagos	2016-11-22
2340742	Gidan Usman Danladi	Gidan Usman Danladi		10.28767	6.44181	P	PPL	NG		31	27020			0		337	Africa/Lagos	2016-01-30
2340743	Gidan Usman	Gidan Usman	Gidan Usman,Gidan Usuman,Usuman	11.46603	7.69664	P	PPL	NG		29	20032	KN3402		0		642	Africa/Lagos	2016-06-22
2340744	Gidan Ushiba	Gidan Ushiba	Gidan Ushiba,Ushiba	10.35	6.35	P	PPL	NG		31	27020			0		390	Africa/Lagos	2016-01-30
2340745	Gidan Usaini	Gidan Usaini	Gidan Usaini,Usaini	7.07124	10.92894	P	PPL	NG		43	35009			0		564	Africa/Lagos	2016-01-30
2340746	Gidan Umaru	Gidan Umaru	Gidan Umaru,Umaru	11.38097	8.20428	P	PPL	NG		29	20034	KN2402		0		586	Africa/Lagos	2016-06-22
2340747	Gidan Ulu	Gidan Ulu		8.33176	9.98407	P	PPL	NG		43	35006			0		100	Africa/Lagos	2016-01-30
2340748	Guidan Uban Dawaki	Guidan Uban Dawaki	Gidan Uban Dawaki,Guidan Uban Dawaki	12.28865	6.56993	P	PPL	NG		57	805	80504		0		440	Africa/Lagos	2016-06-22
2340749	Gidan Uban Dawaki	Gidan Uban Dawaki		10.12161	6.23293	P	PPL	NG		31	27020			0		254	Africa/Lagos	2016-01-30
2340750	Tukura	Tukura	Gidan Tukura,Tukura	8.14222	7.50722	P	PPL	NG		56	26009			0		61	Africa/Lagos	2023-03-08
2340751	Gidan Tukunguna	Gidan Tukunguna	Gidan Tukunguna,Tukunguna	10.38333	6.1	P	PPL	NG		31	27020			0		258	Africa/Lagos	2016-01-30
2340752	Gidan Tudu	Gidan Tudu		12.62534	5.13061	P	PPL	NG		51	614	61407		0		263	Africa/Lagos	2016-06-22
2340753	Gidan Tudu	Gidan Tudu		11.34315	8.95328	P	PPL	NG		29	20011	KN3604		0		507	Africa/Lagos	2016-06-22
2340754	Gidan Tsofon Sariki	Gidan Tsofon Sariki	Gidan Tsofon Sariki,Sarkin Kutusu,Serikin Kutusu	10.44909	6.80737	P	PPL	NG		31	27022			0		454	Africa/Lagos	2016-01-30
2340755	Gidan Tomi	Gidan Tomi	Gidan Tomi,Tomi	7.17948	10.73253	P	PPL	NG		43	35009			0		278	Africa/Lagos	2016-01-30
2340756	Tohuwa	Tohuwa	Gidan Tohuwa,Tohuwa	12.21433	9.66306	P	PPL	NG		39	18014	JI2206		0		371	Africa/Lagos	2016-06-22
2340757	Gidan Tiraki	Gidan Tiraki		10.55327	7.76776	P	PPL	NG		23	19004	KD0404		0		616	Africa/Lagos	2016-06-22
2340758	Gidan Tetige	Gidan Tetige		10.4	6.36667	P	PPL	NG		31	27020			0		389	Africa/Lagos	2016-01-30
2340759	Gidan Tata	Gidan Tata	Gidan Tata,Janta,Jenta,Tata	8.53639	9.00344	P	PPL	NG		49	32014			0		124	Africa/Lagos	2016-02-06
2340760	Gidan Tarasilawa	Gidan Tarasilawa		9.93655	6.72285	P	PPL	NG		31	27022			0		294	Africa/Lagos	2016-01-30
2340761	Gidan Tanko	Gidan Tanko		13.85	5.58333	P	PPL	NG		51	604	60404		0		338	Africa/Lagos	2016-06-22
2340762	Guidan Tanko	Guidan Tanko	Gidan Tanko,Guidan Tanko	12.045	6.52269	P	PPL	NG		57	805	80502		0		458	Africa/Lagos	2016-06-22
2340763	Gidan Tanko	Gidan Tanko		10.43333	6.43333	P	PPL	NG		31	27020			0		398	Africa/Lagos	2016-01-30
2340764	Gidan Tambari Kokwa	Gidan Tambari Kokwa		10.42647	6.87839	P	PPL	NG		31	27022			0		523	Africa/Lagos	2016-01-30
2340765	Gidan Takere	Gidan Takere		7.54839	10.46206	P	PPL	NG		43	35002			0		195	Africa/Lagos	2016-01-30
2340766	Gidan Tangoi	Gidan Tangoi	Gidan Tagwai,Gidan Tangoi	9.69218	8.04523	P	PPL	NG		23	19008	KD0806		0		721	Africa/Lagos	2016-06-22
2340767	Gidan Sule	Gidan Sule		9.54101	7.87782	P	PPL	NG		23	19011	KD1101		0		708	Africa/Lagos	2016-06-22
2340768	Gidan Sufa	Gidan Sufa	Dansufa,Fanu,Gidan Sufa,Sufa	7.9211	9.22004	P	PPL	NG		43	35014			0		88	Africa/Lagos	2016-01-30
2340769	Gidan Soja	Gidan Soja		8.41934	9.2318	P	PPL	NG		56	26002			0		228	Africa/Lagos	2022-04-17
2340770	Gidan Sogida	Gidan Sogida	Gidan Sogida	7.13469	11.05062	P	PPL	NG		43	35011			0		1613	Africa/Lagos	2023-02-11
2340771	Guidan Sodangi	Guidan Sodangi	Gidan Sodangi,Guidan Sodangi	12.22525	6.50954	P	PPL	NG		57	805	80505		0		426	Africa/Lagos	2016-06-22
2340772	Gidan Siko	Gidan Siko		12.66651	4.53758	P	PPL	NG		40	503	50303		0		237	Africa/Lagos	2016-06-22
2340773	Gidan Shere	Gidan Shere	Gidan Shere,Shere	10.67116	8.74105	P	PPL	NG		23				0		799	Africa/Lagos	2012-01-18
2340774	Gidan Shekaro	Gidan Shekaro		10.43333	7.36667	P	PPL	NG		23	19002	KD0203		0		591	Africa/Lagos	2016-06-22
2340775	Gidan Shehu	Gidan Shehu	Gidan Shehu,Shehu	8.90848	10.0212	P	PPL	NG		49	32017			0		183	Africa/Lagos	2016-01-30
2340776	Guidan Shanono	Guidan Shanono	Gidan Shanono,Guidan Shanono	12.2088	6.52386	P	PPL	NG		57	805	80505		0		422	Africa/Lagos	2016-06-22
2340777	Guidan Shagwo	Guidan Shagwo	Gidan Shagwa,Guidan Shagwo	12.01071	6.67443	P	PPL	NG		57	807	80710		0		484	Africa/Lagos	2016-06-22
2340778	Gidan Shabagu	Gidan Shabagu		10.35	6.35	P	PPL	NG		31	27020			0		390	Africa/Lagos	2016-01-30
2340779	Gidan Shaba	Gidan Shaba		9.16561	6.87807	P	PPL	NG		11	15003			0		200	Africa/Lagos	2016-01-30
2340780	Shaba	Shaba	Gidan Shaba,Shaba	8.65221	7.93659	P	PPL	NG		56	26007			0		277	Africa/Lagos	2023-02-11
2340781	Gidan Segi	Gidan Segi		12.23057	6.04777	P	PPL	NG		57	812	81204		0		372	Africa/Lagos	2016-06-22
2340782	Gidan Sarumai	Gidan Sarumai		10.06667	6.7	P	PPL	NG		31	27022			0		273	Africa/Lagos	2016-01-30
2340783	Gidan Sarkin Noma Maizuma	Gidan Sarkin Noma Maizuma	Gidan Sarkin Noma Maizuma,Sarkin Noma Maizuma	11.44941	8.09553	P	PPL	NG		23	19005	KD0505		0		600	Africa/Lagos	2016-06-22
2340784	Guidan Sarkin Noma	Guidan Sarkin Noma	Gidan Sarkin Noma,Guidan Sarkin Noma	12.10521	6.98429	P	PPL	NG		57	807	80702		0		500	Africa/Lagos	2016-06-22
2340785	Gidan Sarkin Lau	Gidan Sarkin Lau		10.55066	7.3142	P	PPL	NG		23	19004	KD0409		0		630	Africa/Lagos	2016-06-22
2340786	Gidan Sarkin-Katul	Gidan Sarkin-Katul	Gidan Sarikin Katul,Gidan Sarkin-Katul	9.91246	8.02383	P	PPL	NG		23	19008	KD0801		0		719	Africa/Lagos	2016-06-22
2340787	Gidan Sarkin Karigi	Gidan Sarkin Karigi	Gidan Sarkin Karigi,Sar Karigi	10.31821	8.48451	P	PPL	NG		23	19017	KD1709		0		824	Africa/Lagos	2016-06-22
2340788	Gidan Sarkin Gardi	Gidan Sarkin Gardi		12.07433	6.405	P	PPL	NG		57	805	80502		0		439	Africa/Lagos	2016-06-22
2340789	Gidan Sarkin Dutse	Gidan Sarkin Dutse		12.71667	5.18333	P	PPL	NG		51	614	61404		0		305	Africa/Lagos	2016-06-22
2340790	Gidan Sarkin Bishini	Gidan Sarkin Bishini		9.62147	7.43274	P	PPL	NG		23	19008	KD0804		0		542	Africa/Lagos	2016-06-22
2340791	Gidan Sarkin Bakre	Gidan Sarkin Bakre		10.06667	7.31667	P	PPL	NG		23	19002	KD0202		0		463	Africa/Lagos	2016-06-22
2340792	Gidan Sarikin Wuchanja	Gidan Sarikin Wuchanja	Gidan Sarikin Wuchanja,Uchinda,Wuchinza	10.38333	6.08333	P	PPL	NG		31	27020			0		340	Africa/Lagos	2016-01-30
2340793	Gidan Sarikin Uran Chiku	Gidan Sarikin Uran Chiku	Gidan Sarikin Uran Chiku,Uran Chikki	10.33333	6.4	P	PPL	NG		31	27020			0		404	Africa/Lagos	2016-01-30
2340794	Gidan Sarikin Uguru	Gidan Sarikin Uguru	Gidan Sarikin Uguru,Uguru	10.41667	6.35	P	PPL	NG		31	27020			0		387	Africa/Lagos	2016-01-30
2340795	Gidan Sarikin Togwoma	Gidan Sarikin Togwoma	Gidan Sarikin Togwoma,Togwoma	10.33333	6.28333	P	PPL	NG		31	27020			0		339	Africa/Lagos	2016-01-30
2340796	Gidan Sarikin Noma	Gidan Sarikin Noma		10.28333	6.43333	P	PPL	NG		31	27020			0		358	Africa/Lagos	2016-01-30
2340797	Gidan Sarikin Kukunga	Gidan Sarikin Kukunga		10.58333	6.1	P	PPL	NG		31	27015			0		380	Africa/Lagos	2016-01-30
2340798	Gidan Sarikin Fada	Gidan Sarikin Fada	Gidan Sarikin Fada,Gidan Sarkin Fada	10.55	6.7	P	PPL	NG		31	27022			0		494	Africa/Lagos	2016-01-30
2340799	Gidan Sarikin Aski	Gidan Sarikin Aski		11.67091	4.66312	P	PPL	NG		51	610	61009		0		202	Africa/Lagos	2016-06-22
2340800	Guidan Sarde	Guidan Sarde	Gidan Sardo,Guidan Sarde,Guidan Sardo	12.2345	6.5467	P	PPL	NG		57	805	80505		0		431	Africa/Lagos	2016-06-22
2340801	Gidan Sarakin Samari	Gidan Sarakin Samari	Gidan Sarakin Samari,Sarakin Samari	7.313	10.5759	P	PPL	NG		43	35009			0		255	Africa/Lagos	2016-01-30
2340802	Gidan Sani	Gidan Sani	Gidan Sani,Sani	11.40806	8.04035	P	PPL	NG		23	19005	KD0501		0		653	Africa/Lagos	2016-06-22
2340803	Gidan Sande	Gidan Sande		12.55	4.48333	P	PPL	NG		40	510	51002		0		240	Africa/Lagos	2016-06-22
2340804	Gidan Salifu	Gidan Salifu	Gidan Salifu,Salifu	9.26667	4.83333	P	PPL	NG		31	27017			0		144	Africa/Lagos	2016-01-30
2340805	Gidan Salatu	Gidan Salatu		7.56667	9.88333	P	PPL	NG		43	35012			0		187	Africa/Lagos	2016-01-30
2340806	Guidan Sake	Guidan Sake	Gidan Sake,Guidan Sake	12.0756	6.67113	P	PPL	NG		57	807	80710		0		462	Africa/Lagos	2016-06-22
2340807	Guidan Sakarawa	Guidan Sakarawa	Gidan Sakarawa,Guidan Sakarawa	12.12769	6.57472	P	PPL	NG		57	805	80505		0		480	Africa/Lagos	2016-06-22
2340808	Gidan Sabuwa	Gidan Sabuwa	Gidan Sabuwa,Sabuwa	12.73152	8.59134	P	PPL	NG		39	18019	JI2704		0		420	Africa/Lagos	2016-06-22
2340809	Gidan Rai	Gidan Rai		8.07907	8.39212	P	PPL	NG		56	26003			0		358	Africa/Lagos	2022-09-20
2340810	Gidan Pawa	Gidan Pawa		9.30418	7.42913	P	PPL	NG		11	15002			0		623	Africa/Lagos	2016-01-30
2340811	Gidan Patuko	Gidan Patuko		9.96038	6.82017	P	PPL	NG		31	27022			0		343	Africa/Lagos	2016-01-30
2340812	Gidan Pate	Gidan Pate		9.94084	8.17806	P	PPL	NG		23	19022	KD2203		0		791	Africa/Lagos	2016-06-22
2340813	Gidan Ogu	Gidan Ogu		10.18333	6.35	P	PPL	NG		31	27020			0		269	Africa/Lagos	2016-01-30
2340814	Gidan Oga	Gidan Oga		7.9339	8.2647	P	PPL	NG		56	26003			0		68	Africa/Lagos	2016-01-30
2340815	Gidan Odu	Gidan Odu		8.31825	9.75005	P	PPL	NG		43	35006			0		115	Africa/Lagos	2016-01-30
2340816	Gidan Obandamo	Gidan Obandamo		12.98333	5.38333	P	PPL	NG		51	603	60304		0		292	Africa/Lagos	2016-06-22
2340817	Guidan Nuhu	Guidan Nuhu	Gidan Nuhu,Guidan Nuhu	12.10032	6.99248	P	PPL	NG		57	807	80702		0		507	Africa/Lagos	2016-06-22
2340818	Gidan Nufawa	Gidan Nufawa		8.31352	9.97814	P	PPL	NG		43	35006			0		97	Africa/Lagos	2016-01-30
2340819	Gidan Nduna	Gidan Nduna		7.67677	10.87571	P	PPL	NG		43	35004			0		918	Africa/Lagos	2016-01-30
2340820	Gidan Nbora	Gidan Nbora		9.05677	7.38865	P	PPL	NG		11	15006			0		417	Africa/Lagos	2016-01-30
2340821	Guidan Nayo	Guidan Nayo	Gidan Nayo,Guidan Nayo	12.21667	6.5172	P	PPL	NG		57	805	80505		0		413	Africa/Lagos	2016-06-22
2340822	Gidan Nayaka	Gidan Nayaka	Gidan Nayaka,Nayaka	11.40658	8.20236	P	PPL	NG		29	20034	KN2402		0		595	Africa/Lagos	2016-06-22
2340823	Guidan Nasheku	Guidan Nasheku	Gidan Nasheku,Guidan Nasheku	12.16794	6.88631	P	PPL	NG		57	805	80507		0		491	Africa/Lagos	2016-06-22
2340824	Guidan Namatunu	Guidan Namatunu	Gidan Namatunu,Guidan Namatunu	12.26199	6.72429	P	PPL	NG		57	805	80501		0		442	Africa/Lagos	2016-06-22
2340825	Guidan Nahiru	Guidan Nahiru	Gidan Nahiru,Guidan Nahiru	12.28504	6.68926	P	PPL	NG		57	805	80501		0		449	Africa/Lagos	2016-06-22
2340826	Guidan Nagambu	Guidan Nagambu	Gidan Nagambu,Guidan Nagambu	12.23333	6.51677	P	PPL	NG		57	805	80505		0		411	Africa/Lagos	2016-06-22
2340827	Gidan-Nabara	Gidan-Nabara		11.37679	6.06045	P	PPL	NG		57				0		469	Africa/Lagos	2009-06-08
2340828	Gidan Mutuwa	Gidan Mutuwa		8.61908	12.04902	P	PPL	NG		35	2008			0		451	Africa/Lagos	2016-01-30
2340829	Gidan Mutum Daia	Gidan Mutum Daia	Gidan Mutum Daia,Mutum Daia	9.06242	8.11912	P	PPL	NG		23	19020	KD2011		0		456	Africa/Lagos	2016-06-22
2340830	Guidan Musa	Guidan Musa	Gidan Musa,Guidan Musa	12.08833	6.59968	P	PPL	NG		57	807	80710		0		471	Africa/Lagos	2016-06-22
2340831	Gidan Musa	Gidan Musa		10.17252	6.14707	P	PPL	NG		31	27020			0		252	Africa/Lagos	2016-01-30
2340832	Gidan Munkaila	Gidan Munkaila		12.66048	4.53403	P	PPL	NG		40	503	50303		0		231	Africa/Lagos	2016-06-22
2340833	Gidan Mekwonko	Gidan Mekwonko		12.66667	4.55	P	PPL	NG		40	503	50303		0		240	Africa/Lagos	2016-06-22
2340834	Gidan Mekomo	Gidan Mekomo		12.86211	4.55688	P	PPL	NG		40	504	50403		0		223	Africa/Lagos	2016-06-22
2340835	Gidan Mbora	Gidan Mbora	Gidan Mbora,Mbora	7.45533	10.71511	P	PPL	NG		43	35009			0		972	Africa/Lagos	2016-01-30
2340836	Maza	Maza	Gidan Maza,Maza	12.35215	9.31471	P	PPL	NG		39	18024	JI0811		0		378	Africa/Lagos	2016-06-22
2340837	Gidan Maza	Gidan Maza		12.19346	9.18558	P	PPL	NG		39	18020	JI2310		0		386	Africa/Lagos	2016-06-22
2340838	Gidan Matoro	Gidan Matoro		11.32357	6.48902	P	PPL	NG		57	810	81005		0		491	Africa/Lagos	2016-06-22
2340839	Gidan Mata Station	Gidan Mata Station	Gidan Mata,Gidan Mata Station,Gidan Matu Station,GidanMata	9.73797	6.23613	S	RSTN	NG		31	27005			0		174	Africa/Lagos	2022-02-17
2340840	Gidan-Mata	Gidan-Mata	Gidan Mata,Gidan-Mata,GidanMata	8.46297	8.4332	P	PPL	NG		56	26003			0		300	Africa/Lagos	2023-11-08
2340841	Gidan Masu	Gidan Masu		8.32625	9.72254	P	PPL	NG		43	35006			0		119	Africa/Lagos	2016-01-30
2340842	Guidan Mashau	Guidan Mashau	Gidan Mashau,Guidan Mashau	12.30383	6.85869	P	PPL	NG		57	803	80307		0		444	Africa/Lagos	2016-06-22
2340843	Guidan Manuga	Guidan Manuga	Gidan Manuga,Guidan Manuga	12.0944	6.59042	P	PPL	NG		57	807	80710		0		471	Africa/Lagos	2016-06-22
2340844	Guidan Mani	Guidan Mani	Gidan Mani,Guidan Mani	12.2205	6.54458	P	PPL	NG		57	805	80505		0		435	Africa/Lagos	2016-06-22
2340845	Gidan-Mani	Gidan-Mani		11.45779	6.09104	P	PPL	NG		57	810	81004		0		433	Africa/Lagos	2016-06-22
2340846	Gidan Mangoro	Gidan Mangoro		12.53333	4.95	P	PPL	NG		51	614	61405		0		282	Africa/Lagos	2016-06-22
2340847	Gidan Mangoro	Gidan Mangoro		8.34918	8.74432	P	PPL	NG		56	26011			0		155	Africa/Lagos	2020-01-08
2340848	Gidan Mammam	Gidan Mammam	Gidan Mammam,Mammam	11.35596	8.1195	P	PPL	NG		23	19005	KD0509		0		605	Africa/Lagos	2016-06-22
2340849	Guidan Maman	Guidan Maman	Gidan Maman,Guidan Maman	12.16348	6.72504	P	PPL	NG		57	807	80709		0		462	Africa/Lagos	2016-06-22
