7019505	Angale	Angale		11.42738	7.28181	P	PPL	NG		24	407	40706		0		693	Africa/Lagos	2016-06-22
7019506	Chiroma	Chiroma		11.46517	7.31014	P	PPL	NG		24	414	41406		0		695	Africa/Lagos	2016-06-22
7019507	Ungwan Maliki	Ungwan Maliki		11.45518	7.31141	P	PPL	NG		24	414	41406		0		686	Africa/Lagos	2016-06-22
7019508	Ungwan Idi Mai Jakkai	Ungwan Idi Mai Jakkai		11.44419	7.30015	P	PPL	NG		24	407	40706		0		691	Africa/Lagos	2016-06-22
7019509	Dangara	Dangara		11.43283	7.2997	P	PPL	NG		24	407	40706		0		681	Africa/Lagos	2016-06-22
7019510	Ungwan Dutsi	Ungwan Dutsi		11.42684	7.29797	P	PPL	NG		24	407	40706		0		678	Africa/Lagos	2016-06-22
7019511	Kwatangiri	Kwatangiri		11.43883	7.32494	P	PPL	NG		24	414	41406		0		670	Africa/Lagos	2016-06-22
7019512	Ungwan Dan Galadima	Ungwan Dan Galadima		11.4648	7.35392	P	PPL	NG		24	414	41405		0		715	Africa/Lagos	2016-06-22
7019514	Ungwan Babantua	Ungwan Babantua		11.42738	7.36481	P	PPL	NG		24	414	41405		0		699	Africa/Lagos	2016-06-22
7019515	Goya	Goya		11.43783	7.37408	P	PPL	NG		24	414	41405		0		700	Africa/Lagos	2016-06-22
7019516	Ungwan Gambo	Ungwan Gambo		11.44482	7.42648	P	PPL	NG		24	408	40807		0		693	Africa/Lagos	2016-06-22
7019517	Ungwan Dan Zaki	Ungwan Dan Zaki		11.454	7.41068	P	PPL	NG		24	408	40804		0		706	Africa/Lagos	2016-06-22
7019518	Ungwan Amodu	Ungwan Amodu		11.46462	7.39515	P	PPL	NG		24	408	40804		0		696	Africa/Lagos	2016-06-22
7019519	Ungwan Rogo	Ungwan Rogo		11.46362	7.44446	P	PPL	NG		24	408	40804		0		684	Africa/Lagos	2016-06-22
7019520	Ungwan Ganai	Ungwan Ganai		11.44909	7.44346	P	PPL	NG		24	408	40804		0		684	Africa/Lagos	2016-06-22
7019521	Rafin Gora	Rafin Gora		11.4718	7.47389	P	PPL	NG		24	408	40807		0		666	Africa/Lagos	2016-06-22
7019522	Zango Marke	Zango Marke		11.44991	7.4945	P	PPL	NG		24	408	40807		0		703	Africa/Lagos	2016-06-22
7019523	Tandama Forest Reserve	Tandama Forest Reserve		11.46153	7.50159	L	RESF	NG		24				0		675	Africa/Lagos	2009-11-28
7019524	Kuraco Hill	Kuraco Hill	Kuraco Hill	11.44491	7.62192	T	HLL	NG		24	417	41704		0	695	672	Africa/Lagos	2018-12-06
7019525	Dutsin Haruna Hill	Dutsin Haruna Hill	Dutsin Haruna Hill	11.42266	7.62192	T	HLL	NG		24	417	41704		0	703	692	Africa/Lagos	2018-12-06
7019526	Gidan Giwa	Gidan Giwa		11.47243	7.67968	P	PPL	NG		24	417	41702		0		637	Africa/Lagos	2016-06-22
7019527	Dan Gwarzo	Dan Gwarzo		11.43174	7.68295	P	PPL	NG		24	417	41702		0		670	Africa/Lagos	2016-06-22
7019528	Ungwan Makashi	Ungwan Makashi		11.43619	7.73925	P	PPL	NG		29	20032	KN3408		0		645	Africa/Lagos	2016-06-22
7019529	Gidan Bingyele	Gidan Bingyele		11.47071	7.78993	P	PPL	NG		29	20032	KN3408		0		646	Africa/Lagos	2016-06-22
7019530	Ungwan Maguzawa	Ungwan Maguzawa		11.45663	7.79375	P	PPL	NG		29	20032	KN3408		0		652	Africa/Lagos	2016-06-22
7019531	Dutsin Baki Hill	Dutsin Baki Hill	Dutsin Baki Hill	11.43084	7.79138	T	HLL	NG		29	20032	KN3409		0	718	660	Africa/Lagos	2018-12-06
7019532	Ungwan Mallamawa	Ungwan Mallamawa		11.43774	7.93578	P	PPL	NG		29				0		641	Africa/Lagos	2009-11-28
7019533	Ungwan Shadauro	Ungwan Shadauro		11.44864	7.99572	P	PPL	NG		29				0		631	Africa/Lagos	2009-11-28
7019534	Ungwan Kwabe	Ungwan Kwabe		11.43492	7.98537	P	PPL	NG		29				0		637	Africa/Lagos	2009-11-28
7019535	Ungwan Kayale	Ungwan Kayale		11.42412	7.9762	P	PPL	NG		23	19005	KD0508		0		643	Africa/Lagos	2016-06-22
7019536	Ungwan Zabo	Ungwan Zabo		11.38806	7.98491	P	PPL	NG		23	19005	KD0508		0		679	Africa/Lagos	2016-06-22
7019537	Ungwan Kadabo	Ungwan Kadabo		11.42139	7.92525	P	PPL	NG		29				0		649	Africa/Lagos	2009-11-28
7019538	Ungwan Kauran Dawa	Ungwan Kauran Dawa		11.38724	7.904	P	PPL	NG		29				0		678	Africa/Lagos	2009-11-28
7019539	Ungwan Lallau	Ungwan Lallau		11.39297	7.74697	P	PPL	NG		29	20032	KN3408		0		666	Africa/Lagos	2016-06-22
7019540	Chediya	Chediya		11.37789	7.73262	P	PPL	NG		29				0		695	Africa/Lagos	2009-11-28
7019541	Gidan Wula	Gidan Wula		11.42121	7.69257	P	PPL	NG		24	408	40805		0		679	Africa/Lagos	2016-06-22
7019542	Dan Kauye	Dan Kauye		11.41304	7.69257	P	PPL	NG		24	408	40806		0		693	Africa/Lagos	2016-06-22
7019543	Gidan Mallam Sani	Gidan Mallam Sani		11.39714	7.64026	P	PPL	NG		24	408	40801		0		691	Africa/Lagos	2016-06-22
7019544	Sarkin Noma	Sarkin Noma		11.40913	7.63082	P	PPL	NG		24	408	40801		0		692	Africa/Lagos	2016-06-22
7019545	Mashekarai	Mashekarai		11.4144	7.62183	P	PPL	NG		24	417	41704		0		680	Africa/Lagos	2016-06-22
7019546	Ungwan Abokin Baba	Ungwan Abokin Baba		11.37889	7.59785	P	PPL	NG		24	408	40801		0		670	Africa/Lagos	2016-06-22
7019547	Tudun Wada	Tudun Wada		11.39651	7.56025	P	PPL	NG		24	408	40802		0		676	Africa/Lagos	2016-06-22
7019548	Daudu	Daudu		11.39197	7.55971	P	PPL	NG		24	408	40802		0		670	Africa/Lagos	2016-06-22
7019549	Ungwan Madaki	Ungwan Madaki		11.39905	7.52438	P	PPL	NG		24	408	40802		0		687	Africa/Lagos	2016-06-22
7019550	Dogon Dawa	Dogon Dawa		11.41358	7.49214	P	PPL	NG		24	408	40802		0		700	Africa/Lagos	2016-06-22
7019551	Tudun Majedo	Tudun Majedo		11.40132	7.48996	P	PPL	NG		24	408	40803		0		703	Africa/Lagos	2016-06-22
7019552	Doraji	Doraji		11.38207	7.49087	P	PPL	NG		24	408	40808		0		702	Africa/Lagos	2016-06-22
7019553	Ungwan Agagi	Ungwan Agagi		11.42475	7.44818	P	PPL	NG		24	408	40807		0		693	Africa/Lagos	2016-06-22
7019554	Tatari	Tatari		11.40759	7.448	P	PPL	NG		24	408	40803		0		685	Africa/Lagos	2016-06-22
7019555	Ungwan Mallam Moma	Ungwan Mallam Moma		11.3906	7.42693	P	PPL	NG		24	408	40808		0		669	Africa/Lagos	2016-06-22
7019556	Ungwan Dan Kauye	Ungwan Dan Kauye		11.41585	7.39642	P	PPL	NG		24	408	40804		0		667	Africa/Lagos	2016-06-22
7019557	Ungwan Mallam Moma	Ungwan Mallam Moma		11.37843	7.35128	P	PPL	NG		24	414	41411		0		666	Africa/Lagos	2016-06-22
7019558	Ungwan Rabo Baduku	Ungwan Rabo Baduku		11.39487	7.35782	P	PPL	NG		24	414	41405		0		685	Africa/Lagos	2016-06-22
7019559	Ungwan Dan Fangi	Ungwan Dan Fangi		11.41331	7.36917	P	PPL	NG		24	414	41405		0		686	Africa/Lagos	2016-06-22
7019560	Ungwan Maude	Ungwan Maude		11.39805	7.31523	P	PPL	NG		24	414	41408		0		654	Africa/Lagos	2016-06-22
7019561	Tudun Iyo Forest Reserve	Tudun Iyo Forest Reserve		11.4233	7.33039	L	RESF	NG		24				0		679	Africa/Lagos	2009-11-28
7019562	Soko	Soko		11.40622	7.30524	P	PPL	NG		24	407	40706		0		666	Africa/Lagos	2016-06-22
7019563	Ungwan Kibo	Ungwan Kibo		11.3748	7.29434	P	PPL	NG		24	407	40707		0		654	Africa/Lagos	2016-06-22
7019564	Ungwan Ruan Ango	Ungwan Ruan Ango		11.39851	7.27236	P	PPL	NG		24	407	40711		0		673	Africa/Lagos	2016-06-22
7019565	Ungwan Kauran Pawa	Ungwan Kauran Pawa		11.38406	7.2868	P	PPL	NG		24	407	40707		0		669	Africa/Lagos	2016-06-22
7019566	Ungwan Ali	Ungwan Ali		11.41204	7.26519	P	PPL	NG		24	407	40707		0		686	Africa/Lagos	2016-06-22
7019567	Gidan Dabo	Gidan Dabo		11.40005	7.25956	P	PPL	NG		24	407	40711		0		690	Africa/Lagos	2016-06-22
7019568	Baraji	Baraji		11.39069	7.25756	P	PPL	NG		24	407	40711		0		686	Africa/Lagos	2016-06-22
7019569	Ungwan Liman	Ungwan Liman		11.40886	7.20597	P	PPL	NG		24	407	40703		0		687	Africa/Lagos	2016-06-22
7019570	Ungwan Dan Tagwaye	Ungwan Dan Tagwaye		11.3986	7.18073	P	PPL	NG		24	407	40703		0		696	Africa/Lagos	2016-06-22
7019571	Mallam Alhaji	Mallam Alhaji		11.38361	7.19971	P	PPL	NG		24	407	40703		0		673	Africa/Lagos	2016-06-22
7019572	Ungwan Mazadu	Ungwan Mazadu		11.41976	7.19735	P	PPL	NG		24	407	40703		0		698	Africa/Lagos	2016-06-22
7019573	Gidan Dandi	Gidan Dandi		11.3867	7.12524	P	PPL	NG		24	431	43103		0		678	Africa/Lagos	2016-06-22
7019574	Ungwan Bature	Ungwan Bature		11.39878	7.13359	P	PPL	NG		24	431	43103		0		696	Africa/Lagos	2016-06-22
7019575	Ungwan Barau	Ungwan Barau		11.41376	7.11688	P	PPL	NG		24	431	43103		0		680	Africa/Lagos	2016-06-22
7019576	Ungwan Ala	Ungwan Ala		11.40813	7.0989	P	PPL	NG		24	431	43102		0		675	Africa/Lagos	2016-06-22
7019577	Tinau	Tinau		11.41304	7.06203	P	PPL	NG		24	431	43102		0		675	Africa/Lagos	2016-06-22
7019578	Ungwan Dan Auta	Ungwan Dan Auta		11.39605	7.04904	P	PPL	NG		24	431	43102		0		670	Africa/Lagos	2016-06-22
7019579	Ungwan Kimba	Ungwan Kimba		11.37735	7.02616	P	PPL	NG		24	431	43101		0		675	Africa/Lagos	2016-06-22
7019580	Mahazu	Mahazu		11.40949	7.03633	P	PPL	NG		24	431	43101		0		674	Africa/Lagos	2016-06-22
7019581	Ungwan Pa	Ungwan Pa		11.39024	7.0316	P	PPL	NG		24	431	43101		0		676	Africa/Lagos	2016-06-22
7019582	Ungwan Dangaragi	Ungwan Dangaragi		11.36163	7.02852	P	PPL	NG		24	431	43110		0		669	Africa/Lagos	2016-06-22
7019583	Sayau	Sayau		11.34683	7.03705	P	PPL	NG		24	431	43110		0		669	Africa/Lagos	2016-06-22
7019584	Ungwan Chitumu	Ungwan Chitumu		11.32803	7.01371	P	PPL	NG		24				0		665	Africa/Lagos	2009-11-28
7019585	Idiki	Idiki		11.33393	7.05349	P	PPL	NG		24	431	43110		0		659	Africa/Lagos	2016-06-22
7019586	Gidan Sarkin Noma	Gidan Sarkin Noma		11.34619	7.06312	P	PPL	NG		24	431	43110		0		664	Africa/Lagos	2016-06-22
7019587	Ungwan Liman	Ungwan Liman		11.33784	7.1266	P	PPL	NG		24	431	43103		0		701	Africa/Lagos	2016-06-22
7019588	Ungwan Kachilo	Ungwan Kachilo		11.35673	7.14794	P	PPL	NG		24	407	40705		0		703	Africa/Lagos	2016-06-22
7019589	Gidan Liman	Gidan Liman		11.37217	7.1662	P	PPL	NG		24	407	40705		0		712	Africa/Lagos	2016-06-22
7019590	Ungwan Nassarawa	Ungwan Nassarawa		11.32658	7.1602	P	PPL	NG		24	407	40705		0		718	Africa/Lagos	2016-06-22
7019591	Ungwan Haruna	Ungwan Haruna		11.35401	7.18854	P	PPL	NG		24	407	40705		0		685	Africa/Lagos	2016-06-22
7019592	Ungwan Liman	Ungwan Liman		11.37126	7.19589	P	PPL	NG		24	407	40705		0		698	Africa/Lagos	2016-06-22
7019593	Magajin Wando	Magajin Wando		11.3333	7.20162	P	PPL	NG		24	407	40705		0		702	Africa/Lagos	2016-06-22
7019594	Ungwan Amadu	Ungwan Amadu		11.34383	7.23831	P	PPL	NG		24	407	40705		0		659	Africa/Lagos	2016-06-22
7019595	Ungwan Mai Takalmi	Ungwan Mai Takalmi		11.37062	7.25275	P	PPL	NG		24	407	40711		0		666	Africa/Lagos	2016-06-22
7019596	Balkam	Balkam		11.34029	7.26655	P	PPL	NG		24	407	40711		0		653	Africa/Lagos	2016-06-22
7019597	Nasarawa	Nasarawa		11.33593	7.31659	P	PPL	NG		24	414	41408		0		658	Africa/Lagos	2016-06-22
7019598	Ungwan Lasanawa	Ungwan Lasanawa		11.36981	7.3244	P	PPL	NG		24	414	41408		0		656	Africa/Lagos	2016-06-22
7019599	Gidan Sarkin Noma	Gidan Sarkin Noma		11.34111	7.36454	P	PPL	NG		24	414	41411		0		650	Africa/Lagos	2016-06-22
7019600	Ungwan Ango Makeri	Ungwan Ango Makeri		11.34792	7.36381	P	PPL	NG		24	414	41411		0		655	Africa/Lagos	2016-06-22
7019601	Ungwan Adamu	Ungwan Adamu		11.363	7.38579	P	PPL	NG		24	414	41411		0		645	Africa/Lagos	2016-06-22
7019602	Ungwan Mai Dawa	Ungwan Mai Dawa		11.37026	7.36618	P	PPL	NG		24	414	41411		0		661	Africa/Lagos	2016-06-22
7019603	Ungwan Kori	Ungwan Kori		11.35664	7.43756	P	PPL	NG		23	19003	KD0303		0		682	Africa/Lagos	2016-06-22
7019604	Ungwan Amadu	Ungwan Amadu		11.3382	7.4381	P	PPL	NG		23	19003	KD0304		0		674	Africa/Lagos	2016-06-22
7019605	Ungwan Sarkin Fulani	Ungwan Sarkin Fulani		11.34728	7.45908	P	PPL	NG		23	19003	KD0304		0		702	Africa/Lagos	2016-06-22
7019606	Ungwan Sogiji	Ungwan Sogiji		11.34265	7.47652	P	PPL	NG		23	19003	KD0303		0		710	Africa/Lagos	2016-06-22
7019607	Baban Rafi	Baban Rafi		11.35582	7.49387	P	PPL	NG		23				0		705	Africa/Lagos	2009-11-28
7019609	Dundibus	Dundibus		11.36327	7.47634	P	PPL	NG		24				0		704	Africa/Lagos	2009-11-28
7019610	Ungwan Wada	Ungwan Wada		11.3372	7.54082	P	PPL	NG		24	408	40808		0		701	Africa/Lagos	2016-06-22
7019612	Ungwan Kauran Fawa	Ungwan Kauran Fawa		11.35173	7.56216	P	PPL	NG		24	408	40808		0		680	Africa/Lagos	2016-06-22
7019613	Mahuta	Mahuta		11.33221	7.61629	P	PPL	NG		24	408	40810		0		662	Africa/Lagos	2016-06-22
7019614	Ungwan Mande	Ungwan Mande		11.34247	7.62564	P	PPL	NG		24	408	40809		0		674	Africa/Lagos	2016-06-22
7019616	Tsaunin Kisini Hill	Tsaunin Kisini Hill		11.35555	7.64853	P	PPL	NG		24	408	40809		0	693	685	Africa/Lagos	2016-06-22
7019617	Ungwan Madaki	Ungwan Madaki		11.33321	7.65706	P	PPL	NG		24	408	40809		0		663	Africa/Lagos	2016-06-22
7019618	Ungwan Dogarra	Ungwan Dogarra		11.37344	7.68213	P	PPL	NG		24	408	40805		0		670	Africa/Lagos	2016-06-22
7019620	Ungwan Deri	Ungwan Deri		11.36073	7.68622	P	PPL	NG		24	408	40806		0		664	Africa/Lagos	2016-06-22
7019621	Dan Ladi	Dan Ladi		11.32567	7.6884	P	PPL	NG		24	408	40806		0		659	Africa/Lagos	2016-06-22
7019623	Bormo	Bormo		11.33784	7.72727	P	PPL	NG		24				0		680	Africa/Lagos	2009-11-28
7019624	Ungwan Ango	Ungwan Ango		11.36608	7.74425	P	PPL	NG		29				0		685	Africa/Lagos	2009-11-28
7019625	Doka	Doka		11.359	7.77776	P	PPL	NG		29				0		680	Africa/Lagos	2009-11-28
7019627	Ungwan Daudu	Ungwan Daudu		11.34601	7.78048	P	PPL	NG		29				0		669	Africa/Lagos	2009-11-28
7019629	Ungwan Dan Magani	Ungwan Dan Magani		11.35455	7.7892	P	PPL	NG		29				0		679	Africa/Lagos	2009-11-28
7019630	Dan Guzuri	Dan Guzuri		11.36254	7.83407	P	PPL	NG		29				0		684	Africa/Lagos	2009-11-28
7019631	Ungwan Tamowa	Ungwan Tamowa		11.35909	7.86685	P	PPL	NG		29				0		659	Africa/Lagos	2009-11-28
7019632	Ungwan Rimi	Ungwan Rimi		11.34892	7.8743	P	PPL	NG		23	19018	KD1807		0		662	Africa/Lagos	2016-06-22
7019633	Dutsin Gazara Hill	Dutsin Gazara Hill	Dutsin Gazara Hill	11.37535	7.92997	T	HLL	NG		23	19018	KD1803		0	712	681	Africa/Lagos	2018-12-06
7019635	Ungwan Mummuni	Ungwan Mummuni		11.35709	7.97147	P	PPL	NG		23	19018	KD1804		0		682	Africa/Lagos	2016-06-22
7019637	Ba’awa	Ba'awa		11.34165	7.98019	P	PPL	NG		23	19018	KD1808		0		684	Africa/Lagos	2016-06-22
7019638	Ungwan Mummini	Ungwan Mummini		11.30514	7.92688	P	PPL	NG		23	19018	KD1804		0		664	Africa/Lagos	2016-06-22
7019639	Ungwan Cerwa	Ungwan Cerwa		11.2769	7.9238	P	PPL	NG		23	19018	KD1808		0		651	Africa/Lagos	2016-06-22
7019640	Ungwan Dan Gashi	Ungwan Dan Gashi		11.28181	7.85677	P	PPL	NG		23	19018	KD1809		0		668	Africa/Lagos	2016-06-22
7019641	Ungwan Dan Haruna	Ungwan Dan Haruna		11.31577	7.8011	P	PPL	NG		24				0		654	Africa/Lagos	2009-11-28
7019642	Ungwan Yalwa	Ungwan Yalwa		11.28389	7.77912	P	PPL	NG		24				0		641	Africa/Lagos	2009-11-28
7019643	Ungwan Boka	Ungwan Boka		11.31377	7.72672	P	PPL	NG		24				0		657	Africa/Lagos	2009-11-28
7019644	Ungwan Marku	Ungwan Marku		11.29488	7.70347	P	PPL	NG		24				0		670	Africa/Lagos	2009-11-28
7019645	Dan Juma	Dan Juma		11.29888	7.67423	P	PPL	NG		24				0		653	Africa/Lagos	2009-11-28
7019646	Kirare	Kirare		11.31804	7.66206	P	PPL	NG		24	408	40806		0		652	Africa/Lagos	2016-06-22
7019647	Gidan Madobi	Gidan Madobi		11.3006	7.63046	P	PPL	NG		24	408	40810		0		643	Africa/Lagos	2016-06-22
7019648	Ungwan Audu	Ungwan Audu		11.30923	7.62074	P	PPL	NG		24	408	40810		0		648	Africa/Lagos	2016-06-22
7019649	Ungwan Galadima	Ungwan Galadima		11.28344	7.6191	P	PPL	NG		24	408	40810		0		643	Africa/Lagos	2016-06-22
7019650	Gidan Gwamkai	Gidan Gwamkai		11.31432	7.60239	P	PPL	NG		24	408	40810		0		655	Africa/Lagos	2016-06-22
7019651	Ungwan Naino	Ungwan Naino		11.27835	7.5964	P	PPL	NG		24				0		657	Africa/Lagos	2009-11-28
7019652	Ungwan Gani	Ungwan Gani		11.26818	7.5825	P	PPL	NG		23	19003	KD0301		0		660	Africa/Lagos	2016-06-22
7019653	Ungwan Maguzawa	Ungwan Maguzawa		11.28053	7.56661	P	PPL	NG		23	19003	KD0301		0		676	Africa/Lagos	2016-06-22
7019654	Maje	Maje		11.27645	7.54917	P	PPL	NG		23	19003	KD0301		0		684	Africa/Lagos	2016-06-22
7019655	Ganuwa	Ganuwa		11.30751	7.53628	P	PPL	NG		23	19003	KD0301		0		700	Africa/Lagos	2016-06-22
7019656	Ungwan Madara	Ungwan Madara		11.31332	7.48433	P	PPL	NG		23	19003	KD0303		0		683	Africa/Lagos	2016-06-22
7019657	Ungwan Sintiti	Ungwan Sintiti		11.29706	7.46989	P	PPL	NG		23	19003	KD0303		0		672	Africa/Lagos	2016-06-22
7019658	Ungwan Maidawa	Ungwan Maidawa		11.27472	7.4431	P	PPL	NG		23	19003	KD0304		0		657	Africa/Lagos	2016-06-22
7019659	Ungwan Mallam Idi	Ungwan Mallam Idi		11.31395	7.46925	P	PPL	NG		23	19003	KD0303		0		675	Africa/Lagos	2016-06-22
7019660	Yakawada	Yakawada		11.27854	7.41776	P	PPL	NG		23	19003	KD0304		0		663	Africa/Lagos	2016-06-22
7019661	Barebari	Barebari		11.28716	7.4154	P	PPL	NG		23	19003	KD0304		0		651	Africa/Lagos	2016-06-22
7019662	Ungwan Mudu	Ungwan Mudu		11.29352	7.38053	P	PPL	NG		23	19003	KD0303		0		629	Africa/Lagos	2016-06-22
7019663	Ungwan Tukur	Ungwan Tukur		11.3194	7.37399	P	PPL	NG		24				0		631	Africa/Lagos	2009-11-28
7019664	Ungwan Dan Bako	Ungwan Dan Bako		11.2759	7.37172	P	PPL	NG		23	19003	KD0311		0		623	Africa/Lagos	2016-06-22
7019665	Ungwan Mai Laya	Ungwan Mai Laya		11.29906	7.34002	P	PPL	NG		24	414	41411		0		655	Africa/Lagos	2016-06-22
7019666	Ungwan Madaki	Ungwan Madaki		11.28916	7.32749	P	PPL	NG		24	414	41411		0		639	Africa/Lagos	2016-06-22
7019667	Ungwan Ajia	Ungwan Ajia		11.27381	7.31931	P	PPL	NG		24	414	41411		0		639	Africa/Lagos	2016-06-22
7019668	Ungwan Tado	Ungwan Tado		11.31777	7.28299	P	PPL	NG		24	407	40711		0		643	Africa/Lagos	2016-06-22
7019669	Ungwan Dahiru	Ungwan Dahiru		11.30832	7.29688	P	PPL	NG		24	407	40711		0		641	Africa/Lagos	2016-06-22
7019670	Kaura Dan Alasan	Kaura Dan Alasan		11.29888	7.28281	P	PPL	NG		24	407	40711		0		652	Africa/Lagos	2016-06-22
7019671	Ungwan Shatambaya	Ungwan Shatambaya		11.28616	7.27182	P	PPL	NG		24	407	40711		0		658	Africa/Lagos	2016-06-22
7019672	Ungwan Halilu	Ungwan Halilu		11.26718	7.27908	P	PPL	NG		24				0		644	Africa/Lagos	2009-11-28
7019673	Ungwan Kwana Duke	Ungwan Kwana Duke		11.30097	7.26246	P	PPL	NG		24	407	40711		0		667	Africa/Lagos	2016-06-22
7019674	Ungwan Gagarau	Ungwan Gagarau		11.30387	7.23104	P	PPL	NG		24	407	40710		0		663	Africa/Lagos	2016-06-22
7019675	Ungwan Wanzam	Ungwan Wanzam		11.29125	7.23113	P	PPL	NG		24	407	40710		0		667	Africa/Lagos	2016-06-22
7019676	Sabon Gida	Sabon Gida		11.32058	7.2186	P	PPL	NG		24	407	40710		0		688	Africa/Lagos	2016-06-22
7019677	Ungwan Isa	Ungwan Isa		11.31677	7.20143	P	PPL	NG		24	407	40705		0		676	Africa/Lagos	2016-06-22
7019678	Tumburkai	Tumburkai		11.2908	7.20806	P	PPL	NG		24	407	40710		0		674	Africa/Lagos	2016-06-22
7019679	Gidan Liman	Gidan Liman		11.29361	7.19453	P	PPL	NG		24	407	40710		0		688	Africa/Lagos	2016-06-22
7019680	Ungwan Mallam Bako	Ungwan Mallam Bako		11.30215	7.18481	P	PPL	NG		24	407	40705		0		699	Africa/Lagos	2016-06-22
7019681	Gidan Dan Auta	Gidan Dan Auta		11.27527	7.13486	P	PPL	NG		24	431	43106		0		701	Africa/Lagos	2016-06-22
7019682	Maidabo	Maidabo		11.31323	7.14585	P	PPL	NG		24	431	43103		0		713	Africa/Lagos	2016-06-22
7019750	Tsaunin Jino Hill	Tsaunin Jino Hill	Tsaunin Jino Hill	11.31405	7.10281	T	HLL	NG		24	431	43103		0	735	717	Africa/Lagos	2018-12-06
7019751	Ungwan Maude	Ungwan Maude		11.30242	7.004	P	PPL	NG		23	19003	KD0305		0		655	Africa/Lagos	2016-06-22
7019752	Ungwan Daudu	Ungwan Daudu		11.26573	7.00073	P	PPL	NG		24	431	43107		0		656	Africa/Lagos	2016-06-22
7019753	Ungwan Hamidu	Ungwan Hamidu		11.23803	7.10317	P	PPL	NG		24	431	43106		0		680	Africa/Lagos	2016-06-22
7019754	Ungwan Dandi	Ungwan Dandi		11.25538	7.12742	P	PPL	NG		24	431	43106		0		698	Africa/Lagos	2016-06-22
7019755	Ungwan Abarma	Ungwan Abarma		11.2274	7.11679	P	PPL	NG		24	431	43106		0		679	Africa/Lagos	2016-06-22
7019756	Ungwan Usman	Ungwan Usman		11.21896	7.1187	P	PPL	NG		24	431	43106		0		671	Africa/Lagos	2016-06-22
7019757	Ungwan Zegezagi	Ungwan Zegezagi		11.23658	7.13087	P	PPL	NG		24	431	43106		0		690	Africa/Lagos	2016-06-22
7019758	Ungwan Wakili	Ungwan Wakili		11.26546	7.13332	P	PPL	NG		24	431	43106		0		702	Africa/Lagos	2016-06-22
7019759	Ungwan Sani	Ungwan Sani		11.25465	7.15212	P	PPL	NG		24	431	43106		0		726	Africa/Lagos	2016-06-22
7019760	Ungwan Musa	Ungwan Musa		11.22977	7.15112	P	PPL	NG		24	431	43106		0		691	Africa/Lagos	2016-06-22
7019761	Ungwan Alananan	Ungwan Alananan		11.26709	7.20815	P	PPL	NG		24	407	40710		0		698	Africa/Lagos	2016-06-22
7019762	Ungwan Yusufu	Ungwan Yusufu		11.22477	7.26619	P	PPL	NG		23	19003	KD0305		0		675	Africa/Lagos	2016-06-22
7019763	Ungwan Bakutu	Ungwan Bakutu		11.2195	7.29906	P	PPL	NG		23	19003	KD0305		0		668	Africa/Lagos	2016-06-22
7019764	Ungwan Jibo	Ungwan Jibo		11.25556	7.28299	P	PPL	NG		23	19003	KD0311		0		659	Africa/Lagos	2016-06-22
7019765	Ungwan Mallam Tanko	Ungwan Mallam Tanko		11.23113	7.3066	P	PPL	NG		23	19003	KD0311		0		653	Africa/Lagos	2016-06-22
7019766	Dan Kano	Dan Kano		11.23948	7.34665	P	PPL	NG		23	19003	KD0311		0		622	Africa/Lagos	2016-06-22
7019767	Ungwan Pa	Ungwan Pa		11.25129	7.35846	P	PPL	NG		23	19003	KD0311		0		619	Africa/Lagos	2016-06-22
7019768	Burma	Burma		11.26491	7.34974	P	PPL	NG		24	414	41411		0		630	Africa/Lagos	2016-06-22
7019769	Ungwan Dogon Kawo	Ungwan Dogon Kawo		11.2393	7.37707	P	PPL	NG		23	19003	KD0306		0		628	Africa/Lagos	2016-06-22
7019770	Ungwan Masadu	Ungwan Masadu		11.22641	7.38616	P	PPL	NG		23	19003	KD0306		0		640	Africa/Lagos	2016-06-22
7019771	Ungwan Sarkin Noma	Ungwan Sarkin Noma		11.24602	7.39351	P	PPL	NG		23	19003	KD0306		0		639	Africa/Lagos	2016-06-22
7019772	Ungwan Bature	Ungwan Bature		11.22795	7.40595	P	PPL	NG		23	19003	KD0306		0		649	Africa/Lagos	2016-06-22
7019773	Ungwan Garba	Ungwan Garba		11.24021	7.46072	P	PPL	NG		23	19003	KD0306		0		651	Africa/Lagos	2016-06-22
7019774	Ungwan Wurwa	Ungwan Wurwa		11.22532	7.51203	P	PPL	NG		23	19003	KD0309		0		691	Africa/Lagos	2016-06-22
7019775	Guga	Guga		11.25193	7.55144	P	PPL	NG		23	19003	KD0301		0		673	Africa/Lagos	2016-06-22
7019776	Ungwan Kurku	Ungwan Kurku		11.23449	7.57197	P	PPL	NG		23	19003	KD0309		0		664	Africa/Lagos	2016-06-22
7019777	Funkwei Hill	Funkwei Hill	Funkwei Hill	11.26264	7.64426	T	HLL	NG		24				0	669	662	Africa/Lagos	2018-12-06
7019778	Ungwan Shika	Ungwan Shika		11.26083	7.69276	P	PPL	NG		24				0		633	Africa/Lagos	2009-11-28
7019779	Ungwan Makera	Ungwan Makera		11.2393	7.77104	P	PPL	NG		23	19016	KD1609		0		653	Africa/Lagos	2016-06-22
7019780	Ungwan Salihu	Ungwan Salihu		11.2304	7.75297	P	PPL	NG		23	19019	KD1904		0		643	Africa/Lagos	2016-06-22
7019781	Ungwan Bakayadda	Ungwan Bakayadda		11.23876	7.78058	P	PPL	NG		23	19016	KD1609		0		659	Africa/Lagos	2016-06-22
