2327704	Ogegere	Ogegere	Ogegere	5.82582	5.76803	P	PPL	NG		36	10017			0		12	Africa/Lagos	2016-11-22
2327705	River Ogege	River Ogege	Ogene River,River Ogege	6.79813	8.22945	H	STM	NG		26				0		49	Africa/Lagos	2014-08-05
2327706	Ogedengbe	Ogedengbe		7.09428	4.16569	P	PPL	NG		16	28009			0		160	Africa/Lagos	2019-08-07
2327707	Ogede	Ogede	Igbore,Ogede	7.00595	3.52195	P	PPL	NG		16	28015			0		148	Africa/Lagos	2020-06-10
2327708	Ogburo	Ogburo		7.59868	4.12332	P	PPL	NG		32	31020			0		219	Africa/Lagos	2023-10-06
2327709	Ogbunka	Ogbunka	Ogbunka	6.01269	7.28538	P	PPL	NG		25	4020			0		195	Africa/Lagos	2024-04-20
2327710	Ogbunike	Ogbunike	Ogbunike	6.1849	6.84423	P	PPL	NG		25	4021			0		87	Africa/Lagos	2016-01-30
2327711	Ogbunike	Ogbunike	Ogbirnike,Ogbunike	6.16494	6.89032	P	PPL	NG		25	4010			0		148	Africa/Lagos	2016-01-30
2327712	Ogbugbu	Ogbugbu		8.3242	3.34422	P	PPL	NG		32	31004			0		299	Africa/Lagos	2020-02-07
2327713	Ogbuebule	Ogbuebule		5.391	7.57121	P	PPL	NG		45	1005			0		120	Africa/Lagos	2016-01-30
2327714	Ogbu	Ogbu		6.1079	7.0849	P	PPL	NG		25	4019			0		135	Africa/Lagos	2016-01-30
2327715	Ogbu	Ogbu	Ogbu	6.08229	6.62215	P	PPL	NG		36	10002			0		26	Africa/Lagos	2016-01-30
2327716	Ogbu	Ogbu		5.81697	7.91061	P	PPL	NG		45				0		49	Africa/Lagos	2009-08-06
2327717	Ogboyoko	Ogboyoko		6.31536	5.56394	P	PPL	NG		37	12002			0		69	Africa/Lagos	2016-01-30
2327718	Ogboyoga	Ogboyoga		7.66667	7.66667	P	PPL	NG		41	23019			0		414	Africa/Lagos	2016-01-30
2327719	River Ogbovben	River Ogbovben	Ogbovben River,River Ogbovben	6.31884	5.45624	H	STM	NG		37				0		18	Africa/Lagos	2012-01-18
2327720	Ogbo-Uvuru	Ogbo-Uvuru		6.69563	7.18106	P	PPL	NG		47	14017			0		205	Africa/Lagos	2016-01-30
2327721	Ogboshon Hills	Ogboshon Hills		8.80276	8.48988	T	HLLS	NG		56				0		548	Africa/Lagos	2022-05-22
2327722	Ogbor Ugiri	Ogbor Ugiri		5.63323	7.19849	P	PPL	NG		28	17009			0		172	Africa/Lagos	2016-01-30
2327723	Ogboro Hill	Ogboro Hill		8.78051	3.60058	T	HLL	NG		32	31031			0		525	Africa/Lagos	2021-02-05
2327724	Ogboro	Ogboro	Awgbawraw,Ogboro	8.76998	3.60956	P	PPL	NG		32	31031			0		421	Africa/Lagos	2021-02-05
2327725	Ogboro	Ogboro	Ogbodo,Ogboro	4.87898	6.9831	P	PPL	NG		50	33015			0		19	Africa/Lagos	2016-01-30
2327726	Ogbontosa	Ogbontosa	Akinbode,Ogbontosa	7.66739	3.57836	P	PPL	NG		32	31012			0		153	Africa/Lagos	2022-06-18
2327727	Ogbonogbene	Ogbonogbene		4.82228	6.01989	P	PPL	NG		52	6006			0		9	Africa/Lagos	2016-01-30
2327728	Ogbonicha	Ogbonicha	Ogbonicha,Ogonitsoa	7.15453	7.30766	P	PPL	NG		41	23018			0		180	Africa/Lagos	2016-01-30
2327729	Ogbonere	Ogbonere		8.24282	4.13082	P	PPL	NG		32	31028			0		416	Africa/Lagos	2020-03-07
2327730	Ogbondoroko	Ogbondoroko	Ogbondoroko,Ologbondoroko	8.39634	4.60117	P	PPL	NG		30	24001			0		308	Africa/Lagos	2022-12-20
2327731	Ogbonbiri	Ogbonbiri	Auguanguili,Ogbonbiri,Ouguanguili	6.14253	5.19889	P	PPL	NG		37				0		8	Africa/Lagos	2012-01-18
2327732	Ogbonaha	Ogbonaha	Ogbomaha,Ogbonaha,Ogbonoha,Ogbonoma	7.80732	7.4522	P	PPL	NG		41	23019			0		208	Africa/Lagos	2016-01-30
2327733	Ogbona	Ogbona	Ogboma,Ogbona	7.1199	6.449	P	PPL	NG		37	12007			0		351	Africa/Lagos	2016-01-30
2327734	Ogbomosho Forest Reserve	Ogbomosho Forest Reserve		8.10232	4.234	L	RESF	NG		32				0		298	Africa/Lagos	2020-03-07
2327735	Ogbomoso	Ogbomoso	Ogbomocho,Ogbomosho,Ogbomoso	8.13373	4.24014	P	PPLA2	NG		32	31021			433030		361	Africa/Lagos	2024-01-18
2327736	Ogbomabiri	Ogbomabiri	Ogbomabiri,Ogbombiri	5.9567	5.24686	P	PPL	NG		36	10023			0		10	Africa/Lagos	2016-04-10
2327737	Ogbomama	Ogbomama	Ogbomama,Okponama	4.65569	6.21724	P	PPL	NG		52	6005			0		6	Africa/Lagos	2016-01-30
2327738	Ogbom	Ogbom		8.15802	5.67647	P	PPL	NG		41	23020			0		306	Africa/Lagos	2021-10-06
2327739	Ogboloma	Ogboloma		4.80623	6.48337	P	PPL	NG		50	33001			0		6	Africa/Lagos	2016-01-30
2327740	Ogboli	Ogboli		6.99976	7.42285	P	PPL	NG		47	14008			0		320	Africa/Lagos	2016-01-30
2327741	Ogbole-Ogume	Ogbole-Ogume		5.74575	6.33654	P	PPL	NG		36	10012			0		22	Africa/Lagos	2016-01-30
2327742	River Ogboko	River Ogboko	Ogboko,River Ogboko	5.8403	7.62706	H	STM	NG		45				0		55	Africa/Lagos	2012-01-18
2327743	Ogboji	Ogboji		6.01676	7.14805	P	PPL	NG		25	4019			0		189	Africa/Lagos	2016-01-30
2327744	Ogboja	Ogboja		7.20142	3.44622	P	PPL	NG		16	28016			0		154	Africa/Lagos	2019-08-07
2327745	Ogboja	Ogboja		6.63165	8.78283	P	PPL	NG		22	9016			0		63	Africa/Lagos	2016-01-30
2327746	Ogboinbiri	Ogboinbiri	Ogbeinbiri,Ogboinbiri	4.8266	5.96606	P	PPL	NG		52	6007			0		6	Africa/Lagos	2016-04-10
2327747	Ogboin	Ogboin		6.36667	5.43333	P	PPL	NG		37	12015			0		21	Africa/Lagos	2016-01-30
2327748	Ogbohi	Ogbohi		6.84645	8.63033	P	PPL	NG		22	9018			0		57	Africa/Lagos	2016-01-30
2327749	Ogbogwu	Ogbogwu		5.24896	6.65569	P	PPL	NG		50	33016			0		19	Africa/Lagos	2016-01-30
2327750	Ogbogiobo	Ogbogiobo	Obojogbo,Ogbogiobo	6.52819	5.64102	P	PPL	NG		37	12014			0		147	Africa/Lagos	2016-01-30
2327751	Ogbagbo	Ogbagbo	Ogbagbo,Ogbogbo,Ogbogido,Ogbogodo	7.53454	7.33671	P	PPL	NG		41	23005			0		359	Africa/Lagos	2016-01-30
2327752	Agbobo	Agbobo	Agbobo,Ogbobo,Ogbogbo	7.1068	6.8137	P	PPL	NG		41	23008			0		65	Africa/Lagos	2016-01-30
2327753	Ogbogbo	Ogbogbo		6.84872	3.96011	P	PPL	NG		16	28011			0		118	Africa/Lagos	2016-01-30
2327754	Ogbodu-Aba	Ogbodu-Aba	Obodo Aba,Ogbodu-Aba	6.84284	7.61367	P	PPL	NG		47	14015			0		244	Africa/Lagos	2016-01-30
2327755	Ogbodobri	Ogbodobri		5.33233	5.84828	P	PPL	NG		36	10020			0		11	Africa/Lagos	2016-01-30
2327756	Ogbodobiri	Ogbodobiri		6.05	5.01667	P	PPL	NG		48	29007			0		9	Africa/Lagos	2016-01-30
2327757	Ogbodo	Ogbodo	Ikpohaiye,Ogbodo	7.2525	5.93718	P	PPL	NG		37	12016			0		269	Africa/Lagos	2016-01-30
2327758	River Ogbo	River Ogbo	Awgbaw,River Ogbo	7.91667	2.7	H	STM	NG		00				0		149	Africa/Lagos	2012-01-18
2327759	Ogbo	Ogbo		6.77531	3.92363	P	PPL	NG		16	28017			0		46	Africa/Lagos	2016-01-30
2327760	Ogbo	Ogbo		5.13031	6.62894	P	PPL	NG		50	33002			0		17	Africa/Lagos	2016-01-30
2327761	Ogbirigbiri	Ogbirigbiri		7.00866	4.0117	P	PPL	NG		16	28009			0		98	Africa/Lagos	2019-08-07
2327762	Ogbin	Ogbin	Logbin,Ogbin	8.41667	4.35	P	PPL	NG		30	24001			0		339	Africa/Lagos	2016-01-30
2327763	Ogbida	Ogbida	Ogbida,Ogbido	7.14105	6.31483	P	PPL	NG		37	12009			0		196	Africa/Lagos	2024-02-05
2327764	Ogbe-Udu	Ogbe-Udu		5.42834	5.8297	P	PPL	NG		36	10018			0		11	Africa/Lagos	2016-01-30
2327765	Ogbetiti	Ogbetiti		5.92388	6.48598	P	PPL	NG		36	10011			0		25	Africa/Lagos	2016-01-30
2327766	Ogbesse Forest Reserve	Ogbesse Forest Reserve	Ogbesse Forest Reserve,Ogbesse River	7.53952	5.36207	L	RESF	NG		54				0		383	Africa/Lagos	2012-01-18
2327767	River Ogbesse	River Ogbesse	Ogbesse River,River Ogbesse	6.71404	5.57837	H	STM	NG		00				0		27	Africa/Lagos	2012-01-18
2327768	Ogbesse	Ogbesse	Ogbese,Ogbesse	6.76191	5.56102	P	PPL	NG		37	12014			0		41	Africa/Lagos	2016-01-30
2327769	Ironegbo Ogbesan	Ironegbo Ogbesan	Ironegbo Ogbesan,Ogbesan	6.33757	5.70896	P	PPL	NG		37	12011			0		90	Africa/Lagos	2016-01-30
2327770	Ogberuwen	Ogberuwen		6.83212	5.6496	P	PPL	NG		48	29017			0		134	Africa/Lagos	2016-01-30
2327771	Ochogbe	Ochogbe	Ochogbe,Ogberia	6.60006	8.97876	P	PPL	NG		22	9016			0		131	Africa/Lagos	2016-01-30
2327772	River Ogbere	River Ogbere	Ogbere,River Ogbere	7.25242	3.87822	H	STM	NG		00				0		124	Africa/Lagos	2020-06-10
2327773	Ogbere	Ogbere		7.308	3.92834	P	PPL	NG		32	31025			0		174	Africa/Lagos	2020-06-10
2327774	Ogbere	Ogbere		6.98333	3.26667	P	PPL	NG		16	28006			0		40	Africa/Lagos	2016-01-30
2327775	Ogbere	Ogbere	Alakuko,Alaluko,Ogbere	6.73948	4.16102	P	PPLA2	NG		16	28008			0		50	Africa/Lagos	2016-01-30
2327776	Ogbe-Orogho	Ogbe-Orogho		6.13374	5.66031	P	PPL	NG		37	12011			0		44	Africa/Lagos	2016-01-30
2327777	Ogbema Koku	Ogbema Koku	Ogbema Koku,Ogboma-Koku	4.78967	6.64205	P	PPL	NG		50	33001			0		11	Africa/Lagos	2016-01-30
2327778	Ogboma	Ogboma	Ogbema,Ogboma	4.84931	6.64136	P	PPL	NG		50	33001			0		6	Africa/Lagos	2016-01-30
2327779	Ogbelulu	Ogbelulu		5.82506	7.02375	P	PPL	NG		28	17020			0		140	Africa/Lagos	2016-01-30
2327780	Ogele	Ogele		7.98435	4.30754	P	PPL	NG		32	31023			0		457	Africa/Lagos	2022-06-18
2327781	Ogbeinbene	Ogbeinbene		5.33938	5.82298	P	PPL	NG		36	10020			0		14	Africa/Lagos	2016-01-30
2327782	Ogbe-Ijoh	Ogbe-Ijoh		5.48324	5.73461	P	PPL	NG		36	10024			0		5	Africa/Lagos	2016-02-03
2327783	Ogbegunmo	Ogbegunmo		7.39616	4.47853	P	PPL	NG		42	30013			0		236	Africa/Lagos	2019-08-07
2327784	Ogbegbe	Ogbegbe	Ebinpejo,Ogbegbe	7.12374	3.66585	P	PPL	NG		16	28015			0		107	Africa/Lagos	2020-06-10
2327785	Ogbe Eruku	Ogbe Eruku		6.996	3.49326	P	PPL	NG		16	28015			0		139	Africa/Lagos	2020-06-10
2327786	Ogbedi	Ogbedi		5.03333	6.48333	P	PPL	NG		50	33003			0		22	Africa/Lagos	2016-01-30
2327787	Ogbede	Ogbede		6.78202	5.45586	P	PPL	NG		37	12014			0		177	Africa/Lagos	2018-10-04
2327788	Ogbede	Ogbede		6.67295	7.37441	P	PPLA2	NG		47	14007			0		361	Africa/Lagos	2016-01-30
2327789	Obe-Adun	Obe-Adun	Obe,Obe Adu,Obe-Adun,Ogbe Adun	6.02377	4.86714	P	PPL	NG		48	29010			0		1	Africa/Lagos	2020-01-08
2327790	Ogbe River	Ogbe River	Ogbe,Ogbe River,River Ogbe	6.53855	3.10276	H	STM	NG		00				0		11	Africa/Lagos	2012-01-18
2327791	Ogbe	Ogbe		8.08575	5.61172	P	PPL	NG		41	23021			0		310	Africa/Lagos	2021-10-06
2327792	Ogbe	Ogbe		7.3439	6.1437	P	PPL	NG		37	12001			0		284	Africa/Lagos	2016-01-30
2327793	Ogbe	Ogbe	Ogbe,Ogpe,Okpe	7.26592	7.54358	P	PPL	NG		41	23018			0		270	Africa/Lagos	2016-01-30
2327794	Ogbe	Ogbe		5.69952	6.43101	P	PPL	NG		36	10012			0		21	Africa/Lagos	2016-01-30
2327795	Ogbaulu	Ogbaulu		7.81546	7.94751	P	PPL	NG		26	7002			0		181	Africa/Lagos	2016-01-30
2327796	Ogba-Ofu Quarters	Ogba-Ofu Quarters		5.85527	6.1548	P	PPLX	NG		36	10021			0		19	Africa/Lagos	2016-01-30
2327797	Ogbaniko	Ogbaniko		6.72856	8.75886	P	PPL	NG		22	9018			0		93	Africa/Lagos	2016-01-30
2327798	Ugbala	Ugbala	Ogbala,Ugbala	6.66842	8.15686	P	PPL	NG		53	11004			0		87	Africa/Lagos	2016-01-30
2327799	Ogbaku-Ndiagu	Ogbaku-Ndiagu		6.20639	7.50797	P	PPL	NG		47	14002			0		142	Africa/Lagos	2016-01-30
